rank;signature;path;startLine;endLine;score
1;org.jsoup.parser$CharacterReader.bufferUp();org/jsoup/parser/CharacterReader.java;46;65;1.0
2;org.jsoup$UncheckedIOException.UncheckedIOException(IOException);org/jsoup/UncheckedIOException.java;6;8;0.7071067811865475
2;org.jsoup.internal$ConstrainableInputStream.read(byte[],int,int);org/jsoup/internal/ConstrainableInputStream.java;48;70;0.7071067811865475
4;org.jsoup.helper$HttpConnection.timeout(int);org/jsoup/helper/HttpConnection.java;157;160;0.5773502691896258
4;org.jsoup.helper.HttpConnection$Request.timeout(int);org/jsoup/helper/HttpConnection.java;582;586;0.5773502691896258
6;org.jsoup.internal$ConstrainableInputStream.readToByteBuffer(int);org/jsoup/internal/ConstrainableInputStream.java;72;99;0.31622776601683794
7;org.jsoup.helper.HttpConnection$Response.execute(Connection.Request,Response);org/jsoup/helper/HttpConnection.java;711;807;0.30151134457776363
8;org.jsoup.helper.HttpConnection$Request.parser();org/jsoup/helper/HttpConnection.java;658;660;0.24253562503633297
10;org.jsoup.helper$HttpConnection.connect(String);org/jsoup/helper/HttpConnection.java;74;78;0.23570226039551587
10;org.jsoup.helper$HttpConnection.encodeUrl(String);org/jsoup/helper/HttpConnection.java;86;98;0.23570226039551587
50;org.jsoup.helper$DataUtil.parseInputStream(InputStream,String,String,Parser);org/jsoup/helper/DataUtil.java;93;157;0.17677669529663687
65;org.jsoup.parser$TreeBuilder.parse(Reader,String,ParseErrorList,ParseSettings);org/jsoup/parser/TreeBuilder.java;43;47;0.07254762501100116
104;org.jsoup.parser$Parser.parseInput(String,String);org/jsoup/parser/Parser.java;32;35;0.0
104;org.jsoup.parser$Tokeniser.read();org/jsoup/parser/Tokeniser.java;43;61;0.0
