rank;signature;path;startLine;endLine;score
1;org.apache.commons.lang3.text$StrBuilder.StrBuilder();org/apache/commons/lang3/text/StrBuilder.java;98;103;1.0
2;org.apache.commons.lang3.text$StrBuilder.StrBuilder(int);org/apache/commons/lang3/text/StrBuilder.java;105;116;0.9998160242847944
3;org.apache.commons.lang3.text$StrBuilder.StrBuilder(String);org/apache/commons/lang3/text/StrBuilder.java;118;132;0.9994480728543832
4;org.apache.commons.lang3.text$StrBuilder.getNewLineText();org/apache/commons/lang3/text/StrBuilder.java;135;142;0.9989881335663693
5;org.apache.commons.lang3.text$StrBuilder.setNewLineText(String);org/apache/commons/lang3/text/StrBuilder.java;144;153;0.9988041578511636
23;org.apache.commons.lang3.text.translate$NumericEntityUnescaper.translate(CharSequence,int,Writer);org/apache/commons/lang3/text/translate/NumericEntityUnescaper.java;31;67;0.9908012142397203
24;org.apache.commons.lang3.text.translate$CharSequenceTranslator.translate(CharSequence,Writer);org/apache/commons/lang3/text/translate/CharSequenceTranslator.java;68;105;0.9897893478060896
25;org.apache.commons.lang3.text.translate$CharSequenceTranslator.translate(CharSequence);org/apache/commons/lang3/text/translate/CharSequenceTranslator.java;48;65;0.9895133842332812
26;org.apache.commons.lang3.text.translate$AggregateTranslator.AggregateTranslator(CharSequenceTranslator);org/apache/commons/lang3/text/translate/AggregateTranslator.java;35;42;0.9885015177996505
27;org.apache.commons.lang3.text.translate$AggregateTranslator.translate(CharSequence,int,Writer);org/apache/commons/lang3/text/translate/AggregateTranslator.java;44;58;0.9883175420844449
456;org.apache.commons.lang3$StringEscapeUtils.escapeJava(String);org/apache/commons/lang3/StringEscapeUtils.java;219;242;0.7715941495722565
464;org.apache.commons.lang3$StringEscapeUtils.escapeXml(String);org/apache/commons/lang3/StringEscapeUtils.java;359;378;0.7701223438506117
1697;org.apache.commons.lang3.text.translate$CodePointTranslator.translate(CharSequence,int,Writer);org/apache/commons/lang3/text/translate/CodePointTranslator.java;31;44;0.1566553214975623
1712;org.apache.commons.lang3.text.translate$NumericEntityEscaper.NumericEntityEscaper();org/apache/commons/lang3/text/translate/NumericEntityEscaper.java;40;42;0.12795510992548983
1724;org.apache.commons.lang3.text.translate$UnicodeEscaper.translate(int,Writer);org/apache/commons/lang3/text/translate/UnicodeEscaper.java;62;92;0.12501149848220036
1727;org.apache.commons.lang3.text.translate$UnicodeUnescaper.translate(CharSequence,int,Writer);org/apache/commons/lang3/text/translate/UnicodeUnescaper.java;51;90;0.12307975347254163
1772;org.apache.commons.lang3.time$DateUtils.parseDate(String,String);org/apache/commons/lang3/time/DateUtils.java;273;289;0.09585134762211388
1801;org.apache.commons.lang3.time$DurationFormatUtils.formatDuration(long,String);org/apache/commons/lang3/time/DurationFormatUtils.java;99;112;0.07920154539600772
