Method,FR,AR,Top1,Top2,Top3,Top4,Top5,WE,InputTokens,CachedTokens,OutputTokens,CostUSD
Agent4LR-M1R1-M1R1-M1R1,1.0,6.75,1,1,1,1,1,0.6176470588235294,17622,8448,1022,0.000872
Agent4LR-M1R1-M1R1-M2R1,1.0,6.75,1,1,1,1,1,0.6176470588235294,17622,8448,1022,0.001611
Agent4LR-M1R1-M1R1-M2R2,1.0,6.75,1,1,1,1,1,0.6176470588235294,17622,8448,1235,0.002037
Agent4LR-M1R1-M1R1-M2R3,1.0,6.75,1,1,1,1,1,0.6176470588235294,17622,8448,1678,0.002923
Agent4LR-M1R1-M1R1-M3R1,1.0,6.75,1,1,1,1,1,0.6176470588235294,17622,8448,1022,0.005309
Agent4LR-M1R1-M2R1-M1R1,1.0,6.75,1,1,1,1,1,0.6176470588235294,42950,16000,1196,0.007175
Agent4LR-M1R1-M2R1-M2R1,1.0,6.75,1,1,1,1,1,0.6176470588235294,42950,15872,1196,0.007824
Agent4LR-M1R1-M2R2-M1R1,1.0,6.75,1,1,1,1,1,0.6176470588235294,26044,16512,1591,0.004032
Agent4LR-M1R1-M2R3-M1R1,1.0,6.75,1,1,1,1,1,0.6176470588235294,26493,12416,3726,0.008684
Agent4LR-M1R1-M3R1-M1R1,1.0,6.75,1,1,1,1,1,0.6176470588235294,30113,22400,1144,0.011448
Agent4LR-M1R1-M3R1-M3R1,1.0,6.75,1,1,1,1,1,0.6176470588235294,30113,19456,1144,0.016788
Agent4LR-M2R1-M1R1-M1R1,1.0,6.75,1,1,1,1,1,0.6176470588235294,19240,7040,739,0.002155
Agent4LR-M2R1-M1R1-M2R1,1.0,6.75,1,1,1,1,1,0.6176470588235294,19240,8704,739,0.002490
Agent4LR-M2R1-M2R1-M1R1,1.0,6.75,1,1,1,1,1,0.6176470588235294,27688,6656,755,0.006116
Agent4LR-M2R1-M2R1-M2R1,1.0,6.75,1,1,1,1,1,0.6176470588235294,27688,6656,755,0.006934
Agent4LR-M2R1-M2R1-M2R2,1.0,6.75,1,1,1,1,1,0.6176470588235294,27688,8320,1023,0.007096
Agent4LR-M2R1-M2R1-M2R3,1.0,6.75,1,1,1,1,1,0.6176470588235294,27688,8320,1432,0.007914
Agent4LR-M2R1-M2R1-M3R1,1.0,6.75,1,1,1,1,1,0.6176470588235294,27688,8448,755,0.009012
Agent4LR-M2R1-M2R2-M2R1,1.0,6.75,1,1,1,1,1,0.6176470588235294,23909,11008,1084,0.005668
Agent4LR-M2R1-M2R3-M2R1,1.0,6.75,1,1,1,1,1,0.6176470588235294,23909,13056,2111,0.007262
Agent4LR-M2R1-M3R1-M2R1,1.0,6.75,1,1,1,1,1,0.6176470588235294,27890,13184,839,0.020515
Agent4LR-M2R1-M3R1-M3R1,1.0,6.75,1,1,1,1,1,0.6176470588235294,27890,12288,839,0.023198
Agent4LR-M2R2-M1R1-M1R1,1.0,6.75,1,1,1,1,1,0.6176470588235294,11545,1792,1539,0.003758
