path,line,signature
pandas/_testing.py,11,
pandas/_testing.py,25,
pandas/_testing.py,104,"pandas._testing$round_trip_pickle(obj,path)"
pandas/_testing.py,110,"pandas._testing$round_trip_pickle(obj,path)"
pandas/_testing.py,112,"pandas._testing$round_trip_pickle(obj,path)"
pandas/_testing.py,120,"pandas._testing$round_trip_pickle(obj,path)"
pandas/_testing.py,121,"pandas._testing$round_trip_pickle(obj,path)"
pandas/_testing.py,122,"pandas._testing$round_trip_pickle(obj,path)"
pandas/_testing.py,123,"pandas._testing$round_trip_pickle(obj,path)"
pandas/_testing.py,124,"pandas._testing$round_trip_pickle(obj,path)"
pandas/io/pickle.py,7,
pandas/io/pickle.py,10,"pandas.io.pickle$to_pickle(obj,path,compression,protocol)"
pandas/io/pickle.py,18,"pandas.io.pickle$to_pickle(obj,path,compression,protocol)"
pandas/io/pickle.py,19,"pandas.io.pickle$to_pickle(obj,path,compression,protocol)"
pandas/io/pickle.py,21,"pandas.io.pickle$to_pickle(obj,path,compression,protocol)"
pandas/io/pickle.py,22,"pandas.io.pickle$to_pickle(obj,path,compression,protocol)"
pandas/io/pickle.py,66,"pandas.io.pickle$to_pickle(obj,path,compression,protocol)"
pandas/io/pickle.py,67,"pandas.io.pickle$to_pickle(obj,path,compression,protocol)"
pandas/io/pickle.py,78,"pandas.io.pickle$read_pickle(path,compression)"
pandas/io/pickle.py,89,"pandas.io.pickle$read_pickle(path,compression)"
pandas/io/pickle.py,90,"pandas.io.pickle$read_pickle(path,compression)"
pandas/io/pickle.py,92,"pandas.io.pickle$read_pickle(path,compression)"
pandas/io/pickle.py,93,"pandas.io.pickle$read_pickle(path,compression)"
pandas/io/pickle.py,94,"pandas.io.pickle$read_pickle(path,compression)"
pandas/io/pickle.py,95,"pandas.io.pickle$read_pickle(path,compression)"
pandas/io/pickle.py,137,"pandas.io.pickle$read_pickle(path,compression)"
pandas/io/pickle.py,138,"pandas.io.pickle$read_pickle(path,compression)"
pandas/io/pickle.py,159,"pandas.io.pickle$read_pickle(path,compression)"
