corpus_id;path;startLine;endLine
org.mockito.exceptions$Reporter.invalidArgumentPositionRangeAtInvocationTime(InvocationOnMock,boolean,int);org/mockito/exceptions/Reporter.java;702;713
org.mockito.internal.configuration.injection.ConstructorInjection$SimpleArgumentResolver.resolveTypeInstances(Class<?>);org/mockito/internal/configuration/injection/ConstructorInjection.java;76;82
org.mockito.internal.configuration.injection.ConstructorInjection$SimpleArgumentResolver.objectThatIsAssignableFrom(Class<?>);org/mockito/internal/configuration/injection/ConstructorInjection.java;84;89
org.mockito.internal.configuration.injection.MockInjection$OngoingMockInjection.apply();org/mockito/internal/configuration/injection/MockInjection.java;90;95
org.mockito.internal.configuration.injection$MockInjectionStrategy.process(Field,Object,Set<Object>);org/mockito/internal/configuration/injection/MockInjectionStrategy.java;49;72
org.mockito.internal.configuration.injection$MockInjectionStrategy.relayProcessToNextStrategy(Field,Object,Set<Object>);org/mockito/internal/configuration/injection/MockInjectionStrategy.java;88;90
org.mockito.internal.configuration.injection$SpyOnInjectedFieldsHandler.processInjection(Field,Object,Set<Object>);org/mockito/internal/configuration/injection/SpyOnInjectedFieldsHandler.java;30;56
org.mockito.internal.creation.jmock$ClassImposterizer.imposterise(MethodInterceptor,Class<T>,Class<?>);org/mockito/internal/creation/jmock/ClassImposterizer.java;59;72
org.mockito.internal.handler$MockHandlerImpl.handle(Invocation);org/mockito/internal/handler/MockHandlerImpl.java;46;103
org.mockito.internal.progress$HandyReturnValues.returnNull();org/mockito/internal/progress/HandyReturnValues.java;27;29
org.mockito.internal.stubbing.defaultanswers$ReturnsEmptyValues.answer(InvocationOnMock);org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues.java;60;81
org.mockito.internal.stubbing.defaultanswers$ReturnsEmptyValues.returnValueFor(Class<?>);org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues.java;83;121
org.mockito.internal.stubbing.defaultanswers$ReturnsMocks.answer(InvocationOnMock);org/mockito/internal/stubbing/defaultanswers/ReturnsMocks.java;21;28
org.mockito.internal.stubbing.defaultanswers$ReturnsMocks.returnValueFor(Class<?>);org/mockito/internal/stubbing/defaultanswers/ReturnsMocks.java;30;36
org.mockito.internal.stubbing.defaultanswers$ReturnsMoreEmptyValues.answer(InvocationOnMock);org/mockito/internal/stubbing/defaultanswers/ReturnsMoreEmptyValues.java;53;64
org.mockito.internal.stubbing.defaultanswers$ReturnsSmartNulls.answer(InvocationOnMock);org/mockito/internal/stubbing/defaultanswers/ReturnsSmartNulls.java;42;53
org.mockito.internal.stubbing.defaultanswers.ReturnsSmartNulls$ThrowsSmartNullPointer.answer(InvocationOnMock);org/mockito/internal/stubbing/defaultanswers/ReturnsSmartNulls.java;64;72
org.mockito.internal.util.reflection.FieldInitializer$ParameterizedConstructorInstantiator.instantiate();org/mockito/internal/util/reflection/FieldInitializer.java;231;256
org.mockito.internal.verification.checkers$MissingInvocationInOrderChecker.check(List<Invocation>,InvocationMatcher,VerificationMode,InOrderContext);org/mockito/internal/verification/checkers/MissingInvocationInOrderChecker.java;33;65
