Method,FR,AR,Top1,Top2,Top3,Top4,Top5,WE,InputTokens,CachedTokens,OutputTokens,CostUSD
Agent4LR-M1R1-M1R1-M1R1,2.0,2.0,0,1,1,1,1,0.16666666666666666,14257,0,704,0.000994
Agent4LR-M1R1-M1R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,14257,0,704,0.001575
Agent4LR-M1R1-M1R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,14257,0,1216,0.002599
Agent4LR-M1R1-M1R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,14257,0,3046,0.006259
Agent4LR-M1R1-M1R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,14257,0,704,0.004478
Agent4LR-M1R1-M2R1-M1R1,2.0,2.0,0,1,1,1,1,0.16666666666666666,11688,0,682,0.002837
Agent4LR-M1R1-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,11688,0,682,0.003389
Agent4LR-M1R1-M2R2-M1R1,2.0,2.0,0,1,1,1,1,0.16666666666666666,9153,0,807,0.002525
Agent4LR-M1R1-M2R3-M1R1,1.0,1.0,1,1,1,1,1,0.0,9153,0,5756,0.012423
Agent4LR-M1R1-M3R1-M1R1,2.0,2.0,0,1,1,1,1,0.16666666666666666,11530,0,683,0.012643
Agent4LR-M1R1-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,11530,0,683,0.015860
Agent4LR-M2R1-M1R1-M1R1,2.0,2.0,0,1,1,1,1,0.16666666666666666,18413,0,507,0.001648
Agent4LR-M2R1-M1R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,18413,0,507,0.002392
Agent4LR-M2R1-M2R1-M1R1,2.0,2.0,0,1,1,1,1,0.16666666666666666,15576,0,521,0.004356
Agent4LR-M2R1-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,15576,0,521,0.004936
Agent4LR-M2R1-M2R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,15576,0,815,0.005524
Agent4LR-M2R1-M2R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,15576,0,4156,0.012206
Agent4LR-M2R1-M2R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,15576,0,521,0.007837
Agent4LR-M2R1-M2R2-M2R1,1.0,1.0,1,1,1,1,1,0.0,7802,0,1380,0.004711
Agent4LR-M2R1-M2R3-M2R1,1.0,1.0,1,1,1,1,1,0.0,10132,0,7502,0.017537
Agent4LR-M2R1-M3R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,18295,0,558,0.022647
Agent4LR-M2R1-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,18295,0,558,0.025828
Agent4LR-M2R2-M1R1-M1R1,2.0,2.0,0,1,1,1,1,0.16666666666666666,14765,0,443,0.001315
Agent4LR-M2R2-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,7112,0,307,0.002392
Agent4LR-M2R2-M2R2-M2R2,1.0,1.0,1,1,1,1,1,0.0,7112,0,726,0.003230
Agent4LR-M2R2-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,14128,1792,430,0.017947
Agent4LR-M2R3-M1R1-M1R1,2.0,2.0,0,1,1,1,1,0.16666666666666666,13624,0,3577,0.007641
Agent4LR-M2R3-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,8187,1664,3519,0.008710
Agent4LR-M2R3-M2R3-M2R3,1.0,1.0,1,1,1,1,1,0.0,10898,1664,7196,0.016742
Agent4LR-M2R3-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,24063,0,3700,0.039434
Agent4LR-M3R1-M1R1-M1R1,2.0,2.0,0,1,1,1,1,0.16666666666666666,9514,0,801,0.007532
Agent4LR-M3R1-M1R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,9514,1152,801,0.009191
Agent4LR-M3R1-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,9858,0,787,0.009652
Agent4LR-M3R1-M2R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,9858,1536,787,0.010465
Agent4LR-M3R1-M2R2-M3R1,1.0,1.0,1,1,1,1,1,0.0,9858,0,967,0.012554
Agent4LR-M3R1-M2R3-M3R1,1.0,1.0,1,1,1,1,1,0.0,13834,0,8477,0.029484
Agent4LR-M3R1-M3R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,18754,0,910,0.028613
Agent4LR-M3R1-M3R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,18754,0,910,0.029268
Agent4LR-M3R1-M3R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,18754,0,1030,0.029508
Agent4LR-M3R1-M3R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,18754,0,2307,0.032061
Agent4LR-M3R1-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,18754,0,910,0.032543
