Method,FR,AR,Top1,Top2,Top3,Top4,Top5,WE,InputTokens,CachedTokens,OutputTokens,CostUSD
Agent4LR-M1R1-M1R1-M1R1,13.0,13.0,0,0,0,0,0,0.5882352941176471,6746,1664,769,0.000563
Agent4LR-M1R1-M1R1-M2R1,4.0,10.0,0,0,0,1,1,0.5882352941176471,6746,1664,769,0.001028
Agent4LR-M1R1-M1R1-M2R2,4.0,10.0,0,0,0,1,1,0.5882352941176471,6746,1664,880,0.001250
Agent4LR-M1R1-M1R1-M2R3,3.0,6.666666666666667,0,0,1,1,1,0.5882352941176471,6746,1664,1218,0.001926
Agent4LR-M1R1-M1R1-M3R1,4.0,7.333333333333333,0,0,0,1,1,0.5882352941176471,6746,1664,769,0.003356
Agent4LR-M1R1-M2R1-M1R1,4.0,7.333333333333333,0,0,0,1,1,0.5882352941176471,29370,9216,954,0.005189
Agent4LR-M1R1-M2R1-M2R1,4.0,7.333333333333333,0,0,0,1,1,0.5882352941176471,29370,9216,954,0.005915
Agent4LR-M1R1-M2R2-M1R1,4.0,7.333333333333333,0,0,0,1,1,0.5882352941176471,25292,15104,1438,0.004183
Agent4LR-M1R1-M2R3-M1R1,13.0,13.0,0,0,0,0,0,0.5882352941176471,21908,13440,2779,0.006444
Agent4LR-M1R1-M3R1-M1R1,4.0,7.333333333333333,0,0,0,1,1,0.5882352941176471,26018,19584,1021,0.011727
Agent4LR-M1R1-M3R1-M3R1,4.0,7.333333333333333,0,0,0,1,1,0.5882352941176471,26018,17152,1021,0.015866
Agent4LR-M2R1-M1R1-M1R1,3.0,7.0,0,0,1,1,1,0.5882352941176471,5783,1280,434,0.001148
Agent4LR-M2R1-M1R1-M2R1,2.0,3.0,0,1,1,1,1,0.058823529411764705,5783,1280,434,0.001549
Agent4LR-M2R1-M2R1-M1R1,3.0,4.0,0,0,1,1,1,0.11764705882352941,18319,0,580,0.005194
Agent4LR-M2R1-M2R1-M2R1,3.0,4.0,0,0,1,1,1,0.11764705882352941,18319,0,580,0.005740
Agent4LR-M2R1-M2R1-M2R2,1.0,2.6666666666666665,1,1,1,1,1,0.11764705882352941,18319,0,811,0.006202
Agent4LR-M2R1-M2R1-M2R3,1.0,5.666666666666667,1,1,1,1,1,0.5882352941176471,18319,0,1279,0.007138
Agent4LR-M2R1-M2R1-M3R1,3.0,6.666666666666667,0,0,1,1,1,0.5882352941176471,18319,1024,580,0.007317
Agent4LR-M2R1-M2R2-M2R1,2.0,3.0,0,1,1,1,1,0.058823529411764705,15888,6144,602,0.003794
Agent4LR-M2R1-M2R3-M2R1,2.0,3.0,0,1,1,1,1,0.058823529411764705,15888,3968,1770,0.006619
Agent4LR-M2R1-M3R1-M2R1,2.0,3.0,0,1,1,1,1,0.058823529411764705,21385,12032,686,0.013286
Agent4LR-M2R1-M3R1-M3R1,3.0,6.666666666666667,0,0,1,1,1,0.5882352941176471,21385,12032,686,0.016314
Agent4LR-M2R2-M1R1-M1R1,5.0,10.333333333333334,0,0,0,0,1,0.5882352941176471,5317,0,294,0.000906
Agent4LR-M2R2-M1R1-M2R2,2.0,3.0,0,1,1,1,1,0.058823529411764705,5317,0,594,0.001887
Agent4LR-M2R2-M1R1-M2R3,1.0,3.0,1,1,1,1,1,0.11764705882352941,5317,0,955,0.002609
Agent4LR-M2R2-M1R1-M3R1,2.0,6.0,0,1,1,1,1,0.5882352941176471,5317,0,294,0.003194
Agent4LR-M2R2-M2R1-M2R1,2.0,3.0,0,1,1,1,1,0.058823529411764705,21203,1664,478,0.005882
Agent4LR-M2R2-M2R2-M2R2,4.0,7.333333333333333,0,0,0,1,1,0.5882352941176471,21477,6656,681,0.005234
Agent4LR-M2R2-M2R2-M2R3,1.0,2.6666666666666665,1,1,1,1,1,0.11764705882352941,21477,6656,1302,0.006476
Agent4LR-M2R2-M2R2-M3R1,2.0,3.0,0,1,1,1,1,0.058823529411764705,21477,6656,464,0.007841
Agent4LR-M2R2-M3R1-M3R1,2.0,6.0,0,1,1,1,1,0.5882352941176471,16555,9600,523,0.012511
Agent4LR-M2R3-M1R1-M1R1,3.0,7.0,0,0,1,1,1,0.5882352941176471,25701,14080,1395,0.003141
Agent4LR-M2R3-M2R1-M2R1,2.0,3.0,0,1,1,1,1,0.058823529411764705,21978,1664,1359,0.007838
Agent4LR-M2R3-M2R3-M2R3,1.0,3.0,1,1,1,1,1,0.11764705882352941,21973,10240,3599,0.010387
Agent4LR-M2R3-M3R1-M3R1,2.0,6.0,0,1,1,1,1,0.5882352941176471,24968,16384,1451,0.017315
Agent4LR-M3R1-M1R1-M1R1,3.0,7.0,0,0,1,1,1,0.5882352941176471,6824,0,795,0.008480
Agent4LR-M3R1-M1R1-M3R1,3.0,6.666666666666667,0,0,1,1,1,0.5882352941176471,6824,0,795,0.011304
Agent4LR-M3R1-M2R1-M2R1,4.0,7.333333333333333,0,0,0,1,1,0.5882352941176471,26180,5632,963,0.013721
Agent4LR-M3R1-M2R1-M3R1,2.0,6.0,0,1,1,1,1,0.5882352941176471,26180,7424,963,0.015031
Agent4LR-M3R1-M2R2-M3R1,3.0,6.666666666666667,0,0,1,1,1,0.5882352941176471,29637,18560,1458,0.014131
Agent4LR-M3R1-M2R3-M3R1,3.0,6.666666666666667,0,0,1,1,1,0.5882352941176471,23155,14336,2508,0.015018
Agent4LR-M3R1-M3R1-M1R1,3.0,7.0,0,0,1,1,1,0.5882352941176471,22188,11264,969,0.022602
Agent4LR-M3R1-M3R1-M2R1,4.0,7.333333333333333,0,0,0,1,1,0.5882352941176471,22188,9600,969,0.023341
Agent4LR-M3R1-M3R1-M2R2,3.0,6.666666666666667,0,0,1,1,1,0.5882352941176471,22188,9600,1214,0.023831
Agent4LR-M3R1-M3R1-M2R3,2.0,6.0,0,1,1,1,1,0.5882352941176471,22188,9600,1988,0.025379
