corpus_id;path;startLine;endLine
matplotlib.axes._axes$Axes.get_title(self,loc);matplotlib/axes/_axes.py;92;115
matplotlib.axes._axes$Axes.get_xlabel(self);matplotlib/axes/_axes.py;182;187
matplotlib.axes._axes$Axes.get_ylabel(self);matplotlib/axes/_axes.py;235;240
matplotlib.axes._base$_process_plot_var_args._plot_args(self,tup,kwargs);matplotlib/axes/_base.py;308;360
matplotlib.axis$Tick._apply_params(self,**kw);matplotlib/axis.py;327;380
matplotlib.axis$Axis.get_scale(self);matplotlib/axis.py;734;735
matplotlib.axis$Axis.set_tick_params(self,which,reset,**kw);matplotlib/axis.py;798;831
matplotlib.axis$Axis.get_offset_text(self);matplotlib/axis.py;1157;1159
matplotlib.axis$XAxis.tick_top(self);matplotlib/axis.py;2021;2031
matplotlib.axis$XAxis.tick_bottom(self);matplotlib/axis.py;2033;2043
matplotlib.axis$YAxis.tick_right(self);matplotlib/axis.py;2305;2316
matplotlib.axis$YAxis.tick_left(self);matplotlib/axis.py;2318;2329
matplotlib.cbook$_check_1d(x);matplotlib/cbook/__init__.py;1286;1327
matplotlib.cbook$index_of(y);matplotlib/cbook/__init__.py;1572;1597
matplotlib.text$Text.__repr__(self);matplotlib/text.py;125;126
