corpus_id;path;startLine;endLine
org.apache.commons.compress.archivers.ar$ArArchiveEntry.getSize();org/apache/commons/compress/archivers/ar/ArArchiveEntry.java;57;59
org.apache.commons.compress.archivers.ar$ArArchiveEntry.ArArchiveEntry(String,long);org/apache/commons/compress/archivers/ar/ArArchiveEntry.java;44;46
org.apache.commons.compress.archivers.ar$ArArchiveEntry.ArArchiveEntry(String,long,int,int,int,long);org/apache/commons/compress/archivers/ar/ArArchiveEntry.java;48;55
org.apache.commons.compress.archivers.ar$ArArchiveInputStream.getNextArEntry();org/apache/commons/compress/archivers/ar/ArArchiveInputStream.java;52;117
org.apache.commons.compress.archivers.ar$ArArchiveInputStream.getNextEntry();org/apache/commons/compress/archivers/ar/ArArchiveInputStream.java;120;122
org.apache.commons.compress.archivers.ar$ArArchiveInputStream.close();org/apache/commons/compress/archivers/ar/ArArchiveInputStream.java;124;129
org.apache.commons.compress.archivers.ar$ArArchiveInputStream.read();org/apache/commons/compress/archivers/ar/ArArchiveInputStream.java;131;135
org.apache.commons.compress.archivers.ar$ArArchiveInputStream.read(byte[]);org/apache/commons/compress/archivers/ar/ArArchiveInputStream.java;137;139
org.apache.commons.compress.archivers.ar$ArArchiveInputStream.read(byte[],int,int);org/apache/commons/compress/archivers/ar/ArArchiveInputStream.java;141;146
org.apache.commons.compress.archivers.ar$ArArchiveOutputStream.writeArchiveHeader();org/apache/commons/compress/archivers/ar/ArArchiveOutputStream.java;44;48
org.apache.commons.compress.archivers.ar$ArArchiveOutputStream.putArchiveEntry(ArchiveEntry);org/apache/commons/compress/archivers/ar/ArArchiveOutputStream.java;58;76
org.apache.commons.compress.archivers.ar$ArArchiveOutputStream.writeEntryHeader(ArArchiveEntry);org/apache/commons/compress/archivers/ar/ArArchiveOutputStream.java;96;146
org.apache.commons.compress.archivers.ar$ArArchiveOutputStream.write(int);org/apache/commons/compress/archivers/ar/ArArchiveOutputStream.java;148;151
org.apache.commons.compress.archivers.ar$ArArchiveOutputStream.write(byte[],int,int);org/apache/commons/compress/archivers/ar/ArArchiveOutputStream.java;153;156
org.apache.commons.compress.archivers.ar$ArArchiveOutputStream.write(byte[]);org/apache/commons/compress/archivers/ar/ArArchiveOutputStream.java;158;161
org.apache.commons.compress.archivers.ar$ArArchiveOutputStream.close();org/apache/commons/compress/archivers/ar/ArArchiveOutputStream.java;163;167
org.apache.commons.compress.archivers.tar$TarArchiveInputStream.matches(byte[],int);org/apache/commons/compress/archivers/tar/TarArchiveInputStream.java;404;438
org.apache.commons.compress.archivers.tar$TarBuffer.close();org/apache/commons/compress/archivers/tar/TarBuffer.java;438;464
org.apache.commons.compress.archivers.zip$ZipFile.getEntries();org/apache/commons/compress/archivers/zip/ZipFile.java;227;233
