rank;signature;path;startLine;endLine;score
1;sanic.request$Request.url_for(self,view_name,**kwargs);sanic/request.py;515;545;1.0
2;sanic.static$register(app,uri,file_or_directory,pattern,use_modified_since,use_content_range,stream_large_files,name,host,strict_slashes,content_type);sanic/static.py;18;145;0.9535947475363512
3;sanic.app$Sanic.url_for(self,view_name,**kwargs);sanic/app.py;798;925;0.8942661391150603
4;sanic.blueprints$Blueprint.group(*blueprints,url_prefix);sanic/blueprints.py;67;93;0.8867353675031314
5;sanic.testing$SanicTestClient._sanic_endpoint_test(self,method,uri,gather_request,debug,server_kwargs,host,*request_args,**request_kwargs);sanic/testing.py;63;150;0.828241084508164
22;sanic.router$Router._add(self,uri,methods,handler,host,name);sanic/router.py;187;334;0.6597901692884527
45;sanic.app$Sanic.route(self,uri,methods,host,strict_slashes,stream,version,name);sanic/app.py;163;227;0.5523514816059124
59;sanic.router$Router.add(self,uri,methods,handler,host,strict_slashes,version,name);sanic/router.py;121;185;0.4419404439126358
116;sanic.app$Sanic.loop(self);sanic/app.py;93;104;0.23376177162518855
155;sanic.router$url_hash(url);sanic/router.py;34;35;0.19988196677272738
162;examples.blueprints$index(request);examples/blueprints.py;20;22;0.18831989631344556
189;sanic.request$Request.forwarded(self);sanic/request.py;412;420;0.13996140793575423
227;sanic.router$Router.find_route_by_view_name(self,view_name,name);sanic/router.py;386;400;0.09449748366847828
