corpus_id;path;startLine;endLine
org.joda.time$LocalDate.fromCalendarFields(Calendar);org/joda/time/LocalDate.java;183;216
org.joda.time$LocalDate.fromDateFields(Date);org/joda/time/LocalDate.java;218;249
org.joda.time$LocalDate.get(DateTimeFieldType);org/joda/time/LocalDate.java;527;549
org.joda.time$LocalDate.toString();org/joda/time/LocalDate.java;1798;1806
org.joda.time$LocalDateTime.fromCalendarFields(Calendar);org/joda/time/LocalDateTime.java;172;209
org.joda.time$LocalDateTime.fromDateFields(Date);org/joda/time/LocalDateTime.java;211;246
org.joda.time$LocalDateTime.getValue(int);org/joda/time/LocalDateTime.java;556;579
org.joda.time$LocalDateTime.get(DateTimeFieldType);org/joda/time/LocalDateTime.java;582;601
org.joda.time$LocalDateTime.isSupported(DateTimeFieldType);org/joda/time/LocalDateTime.java;603;616
org.joda.time$LocalDateTime.toString();org/joda/time/LocalDateTime.java;2009;2017
org.joda.time$LocalTime.fromCalendarFields(Calendar);org/joda/time/LocalTime.java;210;243
org.joda.time$TimeOfDay.fromCalendarFields(Calendar);org/joda/time/TimeOfDay.java;95;124
org.joda.time$YearMonth.fromCalendarFields(Calendar);org/joda/time/YearMonth.java;157;178
org.joda.time$YearMonthDay.fromCalendarFields(Calendar);org/joda/time/YearMonthDay.java;86;114
org.joda.time.base$AbstractDateTime.toCalendar(Locale);org/joda/time/base/AbstractDateTime.java;252;277
org.joda.time.field$PreciseDurationDateTimeField.remainder(long);org/joda/time/field/PreciseDurationDateTimeField.java;117;131
