Method,FR,AR,Top1,Top2,Top3,Top4,Top5,WE,InputTokens,CachedTokens,OutputTokens,CostUSD
Agent4LR-M1R1-M1R1-M1R1,10.0,10.0,0,0,0,0,0,0.6428571428571429,36933,4608,972,0.002007
Agent4LR-M1R1-M1R1-M2R1,2.0,2.0,0,1,1,1,1,0.07142857142857142,36933,4608,972,0.003149
Agent4LR-M1R1-M1R1-M2R2,5.0,5.0,0,0,0,0,1,0.2857142857142857,36933,4608,1466,0.004137
Agent4LR-M1R1-M1R1-M2R3,5.0,5.0,0,0,0,0,1,0.2857142857142857,36933,4608,1653,0.004511
Agent4LR-M1R1-M1R1-M3R1,3.0,3.0,0,0,1,1,1,0.14285714285714285,36933,4608,972,0.008858
Agent4LR-M1R1-M2R1-M1R1,10.0,10.0,0,0,0,0,0,0.6428571428571429,36920,2688,899,0.008204
Agent4LR-M1R1-M2R1-M2R1,5.0,5.0,0,0,0,0,1,0.2857142857142857,36920,2688,899,0.009311
Agent4LR-M1R1-M2R2-M1R1,10.0,10.0,0,0,0,0,0,0.6428571428571429,13879,3328,1139,0.003250
Agent4LR-M1R1-M2R3-M1R1,10.0,10.0,0,0,0,0,0,0.6428571428571429,17036,0,2619,0.007711
Agent4LR-M1R1-M3R1-M1R1,10.0,10.0,0,0,0,0,0,0.6428571428571429,22254,0,883,0.025160
Agent4LR-M1R1-M3R1-M3R1,4.0,4.0,0,0,0,1,1,0.21428571428571427,22254,0,883,0.029973
Agent4LR-M2R1-M1R1-M1R1,3.0,3.0,0,0,1,1,1,0.14285714285714285,13299,0,614,0.001708
Agent4LR-M2R1-M1R1-M2R1,3.0,3.0,0,0,1,1,1,0.14285714285714285,13299,0,614,0.002389
Agent4LR-M2R1-M2R1-M1R1,10.0,10.0,0,0,0,0,0,0.6428571428571429,31805,4352,744,0.007362
Agent4LR-M2R1-M2R1-M2R1,2.0,2.0,0,1,1,1,1,0.07142857142857142,31805,4352,744,0.008460
Agent4LR-M2R1-M2R1-M2R2,3.0,3.0,0,0,1,1,1,0.14285714285714285,31805,4352,851,0.008674
Agent4LR-M2R1-M2R1-M2R3,3.0,3.0,0,0,1,1,1,0.14285714285714285,31805,4352,1626,0.010224
Agent4LR-M2R1-M2R1-M3R1,3.0,3.0,0,0,1,1,1,0.14285714285714285,31805,4352,744,0.013951
Agent4LR-M2R1-M2R2-M2R1,3.0,3.0,0,0,1,1,1,0.14285714285714285,21781,4352,1174,0.006814
Agent4LR-M2R1-M2R3-M2R1,2.0,2.0,0,1,1,1,1,0.07142857142857142,30508,10752,4355,0.013918
Agent4LR-M2R1-M3R1-M2R1,3.0,3.0,0,0,1,1,1,0.14285714285714285,20678,0,686,0.024907
Agent4LR-M2R1-M3R1-M3R1,3.0,3.0,0,0,1,1,1,0.14285714285714285,20678,0,686,0.028722
Agent4LR-M2R2-M1R1-M1R1,10.0,10.0,0,0,0,0,0,0.6428571428571429,11997,1408,1264,0.002931
Agent4LR-M2R2-M2R1-M2R1,4.0,4.0,0,0,0,1,1,0.21428571428571427,29331,3328,1380,0.009344
Agent4LR-M2R2-M2R2-M2R2,5.0,5.0,0,0,0,0,1,0.2857142857142857,19585,3328,2212,0.008571
Agent4LR-M2R2-M3R1-M3R1,2.0,2.0,0,1,1,1,1,0.07142857142857142,23254,0,1372,0.033313
Agent4LR-M2R3-M1R1-M1R1,10.0,10.0,0,0,0,0,0,0.6428571428571429,4696,0,604,0.001430
Agent4LR-M2R3-M2R1-M2R1,4.0,4.0,0,0,0,1,1,0.21428571428571427,23977,0,778,0.007550
Agent4LR-M2R3-M2R3-M2R3,5.0,5.0,0,0,0,0,1,0.2857142857142857,30938,5376,6019,0.018563
Agent4LR-M2R3-M3R1-M3R1,4.0,4.0,0,0,0,1,1,0.21428571428571427,24041,0,820,0.033481
Agent4LR-M3R1-M1R1-M1R1,4.0,4.0,0,0,0,1,1,0.21428571428571427,8475,1408,823,0.008164
Agent4LR-M3R1-M1R1-M3R1,3.0,3.0,0,0,1,1,1,0.14285714285714285,8475,1408,823,0.011189
Agent4LR-M3R1-M2R1-M2R1,3.0,3.0,0,0,1,1,1,0.14285714285714285,24738,0,925,0.014269
Agent4LR-M3R1-M2R1-M3R1,3.0,3.0,0,0,1,1,1,0.14285714285714285,24738,0,925,0.018695
Agent4LR-M3R1-M2R2-M3R1,3.0,3.0,0,0,1,1,1,0.14285714285714285,15395,4992,1299,0.012333
Agent4LR-M3R1-M2R3-M3R1,3.0,3.0,0,0,1,1,1,0.14285714285714285,15395,1664,2137,0.017753
Agent4LR-M3R1-M3R1-M1R1,3.0,3.0,0,0,1,1,1,0.14285714285714285,16059,0,895,0.024499
Agent4LR-M3R1-M3R1-M2R1,3.0,3.0,0,0,1,1,1,0.14285714285714285,16059,0,895,0.025253
Agent4LR-M3R1-M3R1-M2R2,3.0,3.0,0,0,1,1,1,0.14285714285714285,16059,0,1048,0.025559
Agent4LR-M3R1-M3R1-M2R3,3.0,3.0,0,0,1,1,1,0.14285714285714285,16059,0,1404,0.026271
Agent4LR-M3R1-M3R1-M3R1,3.0,3.0,0,0,1,1,1,0.14285714285714285,16059,1792,895,0.027008
