corpus_id;path;startLine;endLine
com.fasterxml.jackson.databind$ObjectMapper.getTypeFactory();com/fasterxml/jackson/databind/ObjectMapper.java;767;770
com.fasterxml.jackson.databind.deser$BasicDeserializerFactory.createReferenceDeserializer(DeserializationContext,ReferenceType,BeanDescription);com/fasterxml/jackson/databind/deser/BasicDeserializerFactory.java;1515;1558
com.fasterxml.jackson.databind.deser$BeanDeserializerBase.createContextual(DeserializationContext,BeanProperty);com/fasterxml/jackson/databind/deser/BeanDeserializerBase.java;676;771
com.fasterxml.jackson.databind.deser$BeanDeserializerBase._resolveManagedReferenceProperty(DeserializationContext,SettableBeanProperty);com/fasterxml/jackson/databind/deser/BeanDeserializerBase.java;773;803
com.fasterxml.jackson.databind.deser$BeanDeserializerBase.deserializeFromObjectId(JsonParser,DeserializationContext);com/fasterxml/jackson/databind/deser/BeanDeserializerBase.java;1260;1276
com.fasterxml.jackson.databind.deser$BeanDeserializerFactory.addBackReferenceProperties(DeserializationContext,BeanDescription,BeanDeserializerBuilder);com/fasterxml/jackson/databind/deser/BeanDeserializerFactory.java;641;676
com.fasterxml.jackson.databind.deser$CreatorProperty.withValueDeserializer(JsonDeserializer<?>);com/fasterxml/jackson/databind/deser/CreatorProperty.java;129;136
com.fasterxml.jackson.databind.deser.impl$FieldProperty.withValueDeserializer(JsonDeserializer<?>);com/fasterxml/jackson/databind/deser/impl/FieldProperty.java;87;94
com.fasterxml.jackson.databind.deser.impl$MethodProperty.withValueDeserializer(JsonDeserializer<?>);com/fasterxml/jackson/databind/deser/impl/MethodProperty.java;78;85
com.fasterxml.jackson.databind.deser.impl$ObjectIdReferenceProperty.withValueDeserializer(JsonDeserializer<?>);com/fasterxml/jackson/databind/deser/impl/ObjectIdReferenceProperty.java;48;55
com.fasterxml.jackson.databind.deser.impl$ObjectIdValueProperty.withValueDeserializer(JsonDeserializer<?>);com/fasterxml/jackson/databind/deser/impl/ObjectIdValueProperty.java;49;56
com.fasterxml.jackson.databind.deser.impl$PropertyBasedCreator.construct(DeserializationContext,ValueInstantiator,SettableBeanProperty[],boolean);com/fasterxml/jackson/databind/deser/impl/PropertyBasedCreator.java;120;143
com.fasterxml.jackson.databind.deser.impl$SetterlessProperty.withValueDeserializer(JsonDeserializer<?>);com/fasterxml/jackson/databind/deser/impl/SetterlessProperty.java;62;69
com.fasterxml.jackson.databind.deser.std$AtomicReferenceDeserializer.withResolved(TypeDeserializer,JsonDeserializer<?>);com/fasterxml/jackson/databind/deser/std/AtomicReferenceDeserializer.java;35;39
com.fasterxml.jackson.databind.deser.std$AtomicReferenceDeserializer.getNullValue(DeserializationContext);com/fasterxml/jackson/databind/deser/std/AtomicReferenceDeserializer.java;41;44
com.fasterxml.jackson.databind.deser.std$AtomicReferenceDeserializer.referenceValue(Object);com/fasterxml/jackson/databind/deser/std/AtomicReferenceDeserializer.java;51;54
com.fasterxml.jackson.databind.deser.std$AtomicReferenceDeserializer.getReferenced(AtomicReference<Object>);com/fasterxml/jackson/databind/deser/std/AtomicReferenceDeserializer.java;56;59
com.fasterxml.jackson.databind.deser.std$ContainerDeserializerBase.findBackReference(String);com/fasterxml/jackson/databind/deser/std/ContainerDeserializerBase.java;96;105
com.fasterxml.jackson.databind.deser.std$ReferenceTypeDeserializer.createContextual(DeserializationContext,BeanProperty);com/fasterxml/jackson/databind/deser/std/ReferenceTypeDeserializer.java;63;82
com.fasterxml.jackson.databind.deser.std$ReferenceTypeDeserializer.deserialize(JsonParser,DeserializationContext);com/fasterxml/jackson/databind/deser/std/ReferenceTypeDeserializer.java;175;188
com.fasterxml.jackson.databind.deser.std$StdValueInstantiator.StdValueInstantiator(DeserializationConfig,JavaType);com/fasterxml/jackson/databind/deser/std/StdValueInstantiator.java;87;90
com.fasterxml.jackson.databind.introspect$BasicBeanDescription.findBackReferences();com/fasterxml/jackson/databind/introspect/BasicBeanDescription.java;484;507
com.fasterxml.jackson.databind.ser$BasicSerializerFactory.findReferenceSerializer(SerializerProvider,ReferenceType,BeanDescription,boolean);com/fasterxml/jackson/databind/ser/BasicSerializerFactory.java;1027;1053
com.fasterxml.jackson.databind.type$ReferenceType.hasContentType();com/fasterxml/jackson/databind/type/ReferenceType.java;205;208
com.fasterxml.jackson.databind.type$TypeFactory.withModifier(TypeModifier);com/fasterxml/jackson/databind/type/TypeFactory.java;174;189
com.fasterxml.jackson.databind.type$TypeFactory.withClassLoader(ClassLoader);com/fasterxml/jackson/databind/type/TypeFactory.java;191;193
