corpus_id;path;startLine;endLine
org.apache.commons.lang3$ArrayUtils.clone(T[]);org/apache/commons/lang3/ArrayUtils.java;303;321
org.apache.commons.lang3$CharRange.contains(char);org/apache/commons/lang3/CharRange.java;164;172
org.apache.commons.lang3$ObjectUtils.equals(Object,Object);org/apache/commons/lang3/ObjectUtils.java;126;153
org.apache.commons.lang3.StringEscapeUtils$CsvEscaper.translate(CharSequence,int,Writer);org/apache/commons/lang3/StringEscapeUtils.java;153;168
org.apache.commons.lang3.StringEscapeUtils$CsvUnescaper.translate(CharSequence,int,Writer);org/apache/commons/lang3/StringEscapeUtils.java;276;298
org.apache.commons.lang3$StringEscapeUtils.escapeXml(String);org/apache/commons/lang3/StringEscapeUtils.java;486;507
org.apache.commons.lang3$StringUtils.isWhitespace(CharSequence);org/apache/commons/lang3/StringUtils.java;5403;5434
org.apache.commons.lang3.text$StrTokenizer.readWithQuotes(char[],int,int,StrBuilder,List<String>,int,int);org/apache/commons/lang3/text/StrTokenizer.java;711;810
org.apache.commons.lang3.text.translate$AggregateTranslator.translate(CharSequence,int,Writer);org/apache/commons/lang3/text/translate/AggregateTranslator.java;44;58
org.apache.commons.lang3.text.translate$AggregateTranslator.AggregateTranslator(CharSequenceTranslator);org/apache/commons/lang3/text/translate/AggregateTranslator.java;35;42
org.apache.commons.lang3.text.translate$CharSequenceTranslator.translate(CharSequence,Writer);org/apache/commons/lang3/text/translate/CharSequenceTranslator.java;67;104
org.apache.commons.lang3.text.translate$CharSequenceTranslator.with(CharSequenceTranslator);org/apache/commons/lang3/text/translate/CharSequenceTranslator.java;106;118
org.apache.commons.lang3.text.translate$EntityArrays.BASIC_ESCAPE();org/apache/commons/lang3/text/translate/EntityArrays.java;352;358
org.apache.commons.lang3.text.translate$EntityArrays.BASIC_UNESCAPE();org/apache/commons/lang3/text/translate/EntityArrays.java;366;370
org.apache.commons.lang3.text.translate$EntityArrays.APOS_ESCAPE();org/apache/commons/lang3/text/translate/EntityArrays.java;373;377
org.apache.commons.lang3.text.translate$EntityArrays.APOS_UNESCAPE();org/apache/commons/lang3/text/translate/EntityArrays.java;382;386
org.apache.commons.lang3.text.translate$LookupTranslator.translate(CharSequence,int,Writer);org/apache/commons/lang3/text/translate/LookupTranslator.java;60;79
org.apache.commons.lang3.text.translate$NumericEntityUnescaper.translate(CharSequence,int,Writer);org/apache/commons/lang3/text/translate/NumericEntityUnescaper.java;74;138
org.apache.commons.lang3.time$DateUtils.isSameDay(Date,Date);org/apache/commons/lang3/time/DateUtils.java;140;162
