Method,FR,AR,Top1,Top2,Top3,Top4,Top5,WE,InputTokens,CachedTokens,OutputTokens,CostUSD
Agent4LR-M1R1-M1R1-M1R1,2.0,2.0,0,1,1,1,1,0.07692307692307693,22197,0,1054,0.001531
Agent4LR-M1R1-M1R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,22197,0,1054,0.002263
Agent4LR-M1R1-M1R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,22197,0,1340,0.002835
Agent4LR-M1R1-M1R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,22197,0,1632,0.003419
Agent4LR-M1R1-M1R1-M3R1,3.0,3.0,0,0,1,1,1,0.15384615384615385,22197,0,1054,0.005923
Agent4LR-M1R1-M2R1-M1R1,2.0,2.0,0,1,1,1,1,0.07692307692307693,25637,4992,1090,0.005281
Agent4LR-M1R1-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,25637,4992,1090,0.006027
Agent4LR-M1R1-M2R2-M1R1,2.0,2.0,0,1,1,1,1,0.07692307692307693,15798,3328,1652,0.004409
Agent4LR-M1R1-M2R3-M1R1,2.0,2.0,0,1,1,1,1,0.07692307692307693,15659,1664,3922,0.009313
Agent4LR-M1R1-M3R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,18964,2176,1033,0.021248
Agent4LR-M1R1-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,18964,0,1033,0.025399
Agent4LR-M2R1-M1R1-M1R1,2.0,2.0,0,1,1,1,1,0.07692307692307693,9330,1536,391,0.001076
Agent4LR-M2R1-M1R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,9330,1536,391,0.001536
Agent4LR-M2R1-M2R1-M1R1,2.0,2.0,0,1,1,1,1,0.07692307692307693,17390,1664,485,0.004335
Agent4LR-M2R1-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,17390,1664,485,0.004943
Agent4LR-M2R1-M2R1-M2R2,2.0,2.0,0,1,1,1,1,0.07692307692307693,17390,1664,724,0.005421
Agent4LR-M2R1-M2R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,17390,1664,1605,0.007183
Agent4LR-M2R1-M2R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,17390,1664,485,0.007981
Agent4LR-M2R1-M2R2-M2R1,1.0,1.0,1,1,1,1,1,0.0,9506,0,775,0.003927
Agent4LR-M2R1-M2R3-M2R1,1.0,1.0,1,1,1,1,1,0.0,12015,0,2292,0.007588
Agent4LR-M2R1-M3R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,14644,0,462,0.017480
Agent4LR-M2R1-M3R1-M3R1,2.0,2.0,0,1,1,1,1,0.07692307692307693,14644,0,462,0.020280
Agent4LR-M2R2-M1R1-M1R1,2.0,2.0,0,1,1,1,1,0.07692307692307693,6703,0,1070,0.002494
Agent4LR-M2R2-M2R1-M2R1,2.0,2.0,0,1,1,1,1,0.07692307692307693,18215,4992,1214,0.005859
Agent4LR-M2R2-M2R2-M2R2,2.0,2.0,0,1,1,1,1,0.07692307692307693,14754,1664,1587,0.006488
Agent4LR-M2R2-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,15075,0,1178,0.021971
Agent4LR-M2R3-M1R1-M1R1,2.0,2.0,0,1,1,1,1,0.07692307692307693,16784,0,527,0.001704
Agent4LR-M2R3-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,19372,1664,585,0.005639
Agent4LR-M2R3-M2R3-M2R3,1.0,1.0,1,1,1,1,1,0.0,16014,3328,8207,0.019669
Agent4LR-M2R3-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,10743,0,506,0.015220
Agent4LR-M3R1-M1R1-M1R1,2.0,2.0,0,1,1,1,1,0.07692307692307693,6241,0,676,0.007184
Agent4LR-M3R1-M1R1-M3R1,2.0,2.0,0,1,1,1,1,0.07692307692307693,6241,0,676,0.009807
Agent4LR-M3R1-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,20604,3328,814,0.011531
Agent4LR-M3R1-M2R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,20604,3328,814,0.015042
Agent4LR-M3R1-M2R2-M3R1,1.0,1.0,1,1,1,1,1,0.0,17137,1664,879,0.014326
Agent4LR-M3R1-M2R3-M3R1,1.0,1.0,1,1,1,1,1,0.0,14151,1664,3550,0.018710
Agent4LR-M3R1-M3R1-M1R1,2.0,2.0,0,1,1,1,1,0.07692307692307693,14290,1408,770,0.020296
Agent4LR-M3R1-M3R1-M2R1,2.0,2.0,0,1,1,1,1,0.07692307692307693,14290,1408,770,0.020910
Agent4LR-M3R1-M3R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,14290,1408,1394,0.022158
Agent4LR-M3R1-M3R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,14290,1408,1801,0.022971
Agent4LR-M3R1-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,14290,1408,770,0.023978
