Method,FR,AR,Top1,Top2,Top3,Top4,Top5,WE,InputTokens,CachedTokens,OutputTokens,CostUSD
Agent4LR-M1R1-M1R1-M1R1,10.0,10.0,0,0,0,0,0,0.6428571428571429,6962,0,816,0.000674
Agent4LR-M1R1-M1R1-M2R1,4.0,4.0,0,0,0,1,1,0.21428571428571427,6962,0,816,0.001185
Agent4LR-M1R1-M1R1-M2R2,4.0,4.0,0,0,0,1,1,0.21428571428571427,6962,0,1032,0.001617
Agent4LR-M1R1-M1R1-M2R3,4.0,4.0,0,0,0,1,1,0.21428571428571427,6962,0,1277,0.002107
Agent4LR-M1R1-M1R1-M3R1,4.0,4.0,0,0,0,1,1,0.21428571428571427,6962,0,816,0.003737
Agent4LR-M1R1-M2R1-M1R1,2.0,2.0,0,1,1,1,1,0.07142857142857142,14794,3328,881,0.002777
Agent4LR-M1R1-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,14794,3328,881,0.003404
Agent4LR-M1R1-M2R2-M1R1,10.0,10.0,0,0,0,0,0,0.6428571428571429,14579,1664,1072,0.003772
Agent4LR-M1R1-M2R3-M1R1,2.0,2.0,0,1,1,1,1,0.07142857142857142,14794,3328,1725,0.004465
Agent4LR-M1R1-M3R1-M1R1,10.0,10.0,0,0,0,0,0,0.6428571428571429,21690,2048,981,0.022302
Agent4LR-M1R1-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,21690,2048,981,0.026773
Agent4LR-M2R1-M1R1-M1R1,4.0,4.0,0,0,0,1,1,0.21428571428571427,29172,0,788,0.002630
Agent4LR-M2R1-M1R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,29172,0,788,0.003449
Agent4LR-M2R1-M2R1-M1R1,9.5,9.5,0,0,0,0,0,0.6071428571428571,19127,0,699,0.005511
Agent4LR-M2R1-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,19127,0,699,0.006180
Agent4LR-M2R1-M2R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,19127,0,1166,0.007114
Agent4LR-M2R1-M2R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,19127,0,1529,0.007840
Agent4LR-M2R1-M2R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,19127,0,699,0.009523
Agent4LR-M2R1-M2R2-M2R1,1.0,1.0,1,1,1,1,1,0.0,16390,1664,1056,0.005835
Agent4LR-M2R1-M2R3-M2R1,1.0,1.0,1,1,1,1,1,0.0,13234,1664,1597,0.006128
Agent4LR-M2R1-M3R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,27019,1792,786,0.031301
Agent4LR-M2R1-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,27019,1792,786,0.035336
Agent4LR-M2R2-M1R1-M1R1,10.0,10.0,0,0,0,0,0,0.6428571428571429,25872,0,626,0.002141
Agent4LR-M2R2-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,16218,0,537,0.005129
Agent4LR-M2R2-M2R2-M2R2,1.0,1.0,1,1,1,1,1,0.0,11133,1664,1326,0.005061
Agent4LR-M2R2-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,13694,0,515,0.019282
Agent4LR-M2R3-M1R1-M1R1,4.0,4.0,0,0,0,1,1,0.21428571428571427,28199,0,1906,0.004867
Agent4LR-M2R3-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,8873,1664,1718,0.005280
Agent4LR-M2R3-M2R3-M2R3,2.0,2.0,0,1,1,1,1,0.07142857142857142,22199,4352,5277,0.015125
Agent4LR-M2R3-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,15321,0,1790,0.023577
Agent4LR-M3R1-M1R1-M1R1,9.5,9.5,0,0,0,0,0,0.6071428571428571,6061,0,690,0.007359
Agent4LR-M3R1-M1R1-M3R1,3.0,3.0,0,0,1,1,1,0.14285714285714285,6061,0,690,0.009947
Agent4LR-M3R1-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,27783,1664,914,0.014049
Agent4LR-M3R1-M2R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,27783,1664,914,0.017939
Agent4LR-M3R1-M2R2-M3R1,1.0,1.0,1,1,1,1,1,0.0,24803,3456,1459,0.017785
Agent4LR-M3R1-M2R3-M3R1,1.0,1.0,1,1,1,1,1,0.0,17736,3328,2715,0.018140
Agent4LR-M3R1-M3R1-M1R1,4.0,4.0,0,0,0,1,1,0.21428571428571427,24707,1920,920,0.033371
Agent4LR-M3R1-M3R1-M2R1,3.0,3.0,0,0,1,1,1,0.14285714285714285,24707,1920,920,0.034130
Agent4LR-M3R1-M3R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,24707,1920,1415,0.035120
Agent4LR-M3R1-M3R1-M2R3,3.0,3.0,0,0,1,1,1,0.14285714285714285,24707,1920,1398,0.035086
Agent4LR-M3R1-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,24707,1920,920,0.037924
