corpus_id;path;startLine;endLine
black$format_file_contents(src_contents,line_length,fast);black.py;245;264
black$Line.append(self,leaf,preformatted);black.py;529;556
black$Line.is_comment(self);black.py;558;561
black$Line.is_yield(self);black.py;616;623
black$Line.maybe_remove_trailing_comma(self,closing);black.py;625;672
black$Line.maybe_adapt_standalone_comment(self,comment);black.py;697;714
black$Line.append_comment(self,comment);black.py;716;733
black$Line.last_non_delimiter(self);black.py;735;742
black$Line.__str__(self);black.py;744;757
black$UnformattedLines.maybe_adapt_standalone_comment(self,comment);black.py;812;814
black$split_line(line,line_length,inner,py36);black.py;1429;1482
black$left_hand_split(line,py36);black.py;1485;1526
black$right_hand_split(line,py36);black.py;1529;1566
black$delimiter_split(line,py36);black.py;1595;1644
