rank;signature;path;startLine;endLine;score
1;thefuck.rules.git_push_force$get_new_command(command);thefuck/rules/git_push_force.py;13;15;1.0
2;thefuck.rules.git_push_force$match(command);thefuck/rules/git_push_force.py;5;10;0.43775207677960626
2;thefuck.rules.git_push_pull$match(command);thefuck/rules/git_push_pull.py;6;11;0.43775207677960626
4;thefuck.specific.git$git_support(fn,command);thefuck/specific/git.py;7;31;0.43484541984251707
5;thefuck.rules.git_pull$get_new_command(command);thefuck/rules/git_pull.py;11;17;0.41134564901085297
7;thefuck.rules.git_push_pull$get_new_command(command);thefuck/rules/git_push_pull.py;14;17;0.39844650569634915
48;release$get_new_setup_py_lines();release.py;10;20;0.0
48;thefuck.types$Command.__repr__(self);thefuck/types.py;46;48;0.0
48;thefuck.utils$memoize(fn);thefuck/utils.py;20;32;0.0
48;thefuck.utils$replace_argument(script,from_,to);thefuck/utils.py;107;115;0.0
