path,line,signature
black.py,4,
black.py,468,"black$format_file_in_place(src,line_length,fast,write_back,mode,lock)"
black.py,469,"black$format_file_in_place(src,line_length,fast,write_back,mode,lock)"
black.py,478,"black$format_file_in_place(src,line_length,fast,write_back,mode,lock)"
black.py,487,"black$format_file_in_place(src,line_length,fast,write_back,mode,lock)"
black.py,506,"black$format_stdin_to_stdout(line_length,fast,write_back,mode)"
black.py,517,"black$format_stdin_to_stdout(line_length,fast,write_back,mode)"
black.py,521,"black$format_stdin_to_stdout(line_length,fast,write_back,mode)"
black.py,579,"black$format_str(src_contents,line_length,mode)"
black.py,593,black$lib2to3_parse(src_txt)
black.py,594,black$lib2to3_parse(src_txt)
