corpus_id;path;startLine;endLine
org.mockito.exceptions$Reporter.argumentsAreDifferent(String,String,Location);org/mockito/exceptions/Reporter.java;226;241
org.mockito.exceptions$Reporter.mockedTypeIsInconsistentWithSpiedInstanceType(Class<?>,Object);org/mockito/exceptions/Reporter.java;490;499
org.mockito.exceptions.verification.junit$ArgumentsAreDifferent.getMessage();org/mockito/exceptions/verification/junit/ArgumentsAreDifferent.java;28;31
org.mockito.exceptions.verification.junit$ArgumentsAreDifferent.ArgumentsAreDifferent(String,String,String);org/mockito/exceptions/verification/junit/ArgumentsAreDifferent.java;19;26
org.mockito.internal$MockHandler.handle(Invocation);org/mockito/internal/MockHandler.java;58;109
org.mockito.internal.configuration$InjectingAnnotationEngine.process(Class<?>,Object);org/mockito/internal/configuration/InjectingAnnotationEngine.java;38;52
org.mockito.internal.configuration$InjectingAnnotationEngine.scanMocks(Object,Class<?>);org/mockito/internal/configuration/InjectingAnnotationEngine.java;100;122
org.mockito.internal.configuration$SpyAnnotationEngine.process(Class<?>,Object);org/mockito/internal/configuration/SpyAnnotationEngine.java;27;58
org.mockito.internal.configuration$SpyAnnotationEngine.assertNoAnnotations(Class,Field,Class);org/mockito/internal/configuration/SpyAnnotationEngine.java;61;67
org.mockito.internal.invocation$InvocationsFinder.findSimilarInvocation(List<Invocation>,InvocationMatcher);org/mockito/internal/invocation/InvocationsFinder.java;64;79
org.mockito.internal.util$MockUtil.createMock(Class<T>,MockSettingsImpl);org/mockito/internal/util/MockUtil.java;34;61
org.mockito.internal.verification.argumentmatching$ArgumentMatchingTool.getSuspiciouslyNotMatchingArgsIndexes(List<Matcher>,Object[]);org/mockito/internal/verification/argumentmatching/ArgumentMatchingTool.java;17;37
org.mockito.internal.verification.argumentmatching$ArgumentMatchingTool.safelyMatches(Matcher,Object);org/mockito/internal/verification/argumentmatching/ArgumentMatchingTool.java;39;45
org.mockito.internal.verification.argumentmatching$ArgumentMatchingTool.toStringEquals(Matcher,Object);org/mockito/internal/verification/argumentmatching/ArgumentMatchingTool.java;47;49
org.mockito.internal.verification.checkers$MissingInvocationChecker.check(List<Invocation>,InvocationMatcher);org/mockito/internal/verification/checkers/MissingInvocationChecker.java;30;44
