corpus_id;path;startLine;endLine
youtube_dl.downloader.external$ExternalFD._call_downloader(self,tmpfilename,info_dict);youtube_dl/downloader/external.py;78;89
youtube_dl.downloader.external$CurlFD._call_downloader(self,tmpfilename,info_dict);youtube_dl/downloader/external.py;112;120
youtube_dl.jsinterp$JSInterpreter.interpret_statement(self,stmt,local_vars,allow_recursion);youtube_dl/jsinterp.py;37;56
youtube_dl.jsinterp$JSInterpreter.interpret_expression(self,expr,local_vars,allow_recursion);youtube_dl/jsinterp.py;58;211
youtube_dl.jsinterp$JSInterpreter.extract_function(self,funcname);youtube_dl/jsinterp.py;232;244
youtube_dl.jsinterp$JSInterpreter.call_function(self,funcname,*args);youtube_dl/jsinterp.py;246;248
youtube_dl.options$parseOpts(overrideArguments);youtube_dl/options.py;23;866
youtube_dl.swfinterp$SWFInterpreter.__init__(self,file_contents);youtube_dl/swfinterp.py;183;416
youtube_dl.utils$encodeArgument(s);youtube_dl/utils.py;612;618
youtube_dl.utils$bug_reports_message();youtube_dl/utils.py;669;677
youtube_dl.utils$ExtractorError.__init__(self,msg,tb,expected,cause,video_id);youtube_dl/utils.py;683;701
youtube_dl.utils$ExtractorError.format_traceback(self);youtube_dl/utils.py;703;706
youtube_dl.utils$ytdl_is_updateable();youtube_dl/utils.py;2158;2162
