corpus_id;path;startLine;endLine
matplotlib$_get_executable_info(name);matplotlib/__init__.py;258;378
matplotlib$_init_tests();matplotlib/__init__.py;1156;1177
matplotlib.axes._axes$Axes.set_xlabel(self,xlabel,fontdict,labelpad,loc,**kwargs);matplotlib/axes/_axes.py;191;235
matplotlib.axes._axes$Axes.set_ylabel(self,ylabel,fontdict,labelpad,loc,**kwargs);matplotlib/axes/_axes.py;244;288
matplotlib.axes._axes$Axes.annotate(self,s,xy,*args,**kwargs);matplotlib/axes/_axes.py;757;764
matplotlib.axis$Axis.set_label_text(self,label,fontdict,**kwargs);matplotlib/axis.py;1507;1526
matplotlib.backend_bases$_Backend.show(cls,block);matplotlib/backend_bases.py;3371;3405
matplotlib.figure$Figure.__setstate__(self,state);matplotlib/figure.py;1982;2023
matplotlib.pyplot$xlabel(xlabel,fontdict,labelpad,loc,**kwargs);matplotlib/pyplot.py;2900;2904
matplotlib.pyplot$ylabel(ylabel,fontdict,labelpad,loc,**kwargs);matplotlib/pyplot.py;2908;2912
matplotlib.text$Text.update(self,kwargs);matplotlib/text.py;175;182
matplotlib.text$Text.get_fontproperties(self);matplotlib/text.py;742;744
mpl_toolkits.axes_grid1.anchored_artists$AnchoredSizeBar.__init__(self,transform,size,label,loc,pad,borderpad,sep,frameon,size_vertical,color,label_top,fontproperties,fill_bar,**kwargs);mpl_toolkits/axes_grid1/anchored_artists.py;222;361
