path,line,signature
com/fasterxml/jackson/databind/JavaType.java,301,
com/fasterxml/jackson/databind/ser/BeanSerializerFactory.java,163,"com.fasterxml.jackson.databind.ser$BeanSerializerFactory.createSerializer(SerializerProvider,JavaType)"
com/fasterxml/jackson/databind/ser/std/BeanSerializerBase.java,370,"com.fasterxml.jackson.databind.ser.std$BeanSerializerBase.findConvertingSerializer(SerializerProvider,BeanPropertyWriter)"
com/fasterxml/jackson/databind/ser/std/StdDelegatingSerializer.java,120,"com.fasterxml.jackson.databind.ser.std$StdDelegatingSerializer.createContextual(SerializerProvider,BeanProperty)"
com/fasterxml/jackson/databind/ser/std/StdDelegatingSerializer.java,121,"com.fasterxml.jackson.databind.ser.std$StdDelegatingSerializer.createContextual(SerializerProvider,BeanProperty)"
com/fasterxml/jackson/databind/ser/std/StdDelegatingSerializer.java,126,"com.fasterxml.jackson.databind.ser.std$StdDelegatingSerializer.createContextual(SerializerProvider,BeanProperty)"
com/fasterxml/jackson/databind/ser/std/StdDelegatingSerializer.java,161,"com.fasterxml.jackson.databind.ser.std$StdDelegatingSerializer.serialize(Object,JsonGenerator,SerializerProvider)"
com/fasterxml/jackson/databind/ser/std/StdDelegatingSerializer.java,172,"com.fasterxml.jackson.databind.ser.std$StdDelegatingSerializer.serializeWithType(Object,JsonGenerator,SerializerProvider,TypeSerializer)"
com/fasterxml/jackson/databind/ser/std/StdDelegatingSerializer.java,179,com.fasterxml.jackson.databind.ser.std$StdDelegatingSerializer.isEmpty(Object)
com/fasterxml/jackson/databind/ser/std/StdDelegatingSerializer.java,186,"com.fasterxml.jackson.databind.ser.std$StdDelegatingSerializer.isEmpty(SerializerProvider,Object)"
com/fasterxml/jackson/databind/ser/std/StdDelegatingSerializer.java,224,"com.fasterxml.jackson.databind.ser.std$StdDelegatingSerializer.acceptJsonFormatVisitor(JsonFormatVisitorWrapper,JavaType)"
com/fasterxml/jackson/databind/ser/std/StdDelegatingSerializer.java,255,
com/fasterxml/jackson/databind/ser/std/StdDelegatingSerializer.java,256,
com/fasterxml/jackson/databind/ser/std/StdSerializer.java,262,"com.fasterxml.jackson.databind.ser.std$StdSerializer.findConvertingContentSerializer(SerializerProvider,BeanProperty,JsonSerializer<?>)"
