path,line,signature
luigi/contrib/hdfs/clients.py,22,
luigi/contrib/hdfs/clients.py,29,
luigi/contrib/hdfs/clients.py,34,luigi.contrib.hdfs.clients$get_autoconfig_client()
luigi/contrib/hdfs/clients.py,38,luigi.contrib.hdfs.clients$get_autoconfig_client()
luigi/contrib/hdfs/clients.py,39,luigi.contrib.hdfs.clients$get_autoconfig_client()
luigi/contrib/hdfs/clients.py,40,luigi.contrib.hdfs.clients$get_autoconfig_client()
luigi/contrib/hdfs/clients.py,41,luigi.contrib.hdfs.clients$get_autoconfig_client()
luigi/contrib/hdfs/clients.py,42,luigi.contrib.hdfs.clients$get_autoconfig_client()
luigi/contrib/hdfs/clients.py,43,luigi.contrib.hdfs.clients$get_autoconfig_client()
luigi/contrib/hdfs/clients.py,44,luigi.contrib.hdfs.clients$get_autoconfig_client()
luigi/contrib/hdfs/clients.py,45,luigi.contrib.hdfs.clients$get_autoconfig_client()
luigi/contrib/hdfs/clients.py,46,luigi.contrib.hdfs.clients$get_autoconfig_client()
luigi/contrib/hdfs/clients.py,47,luigi.contrib.hdfs.clients$get_autoconfig_client()
luigi/contrib/hdfs/clients.py,48,luigi.contrib.hdfs.clients$get_autoconfig_client()
