corpus_id;path;startLine;endLine
org.apache.commons.collections.map$AbstractHashedMap.get(Object);org/apache/commons/collections/map/AbstractHashedMap.java;173;190
org.apache.commons.collections.map.AbstractHashedMap$HashMapIterator.setValue(Object);org/apache/commons/collections/map/AbstractHashedMap.java;766;772
org.apache.commons.collections.map$AbstractHashedMap.AbstractHashedMap(int,float,int);org/apache/commons/collections/map/AbstractHashedMap.java;105;118
org.apache.commons.collections.map$AbstractHashedMap.AbstractHashedMap(int);org/apache/commons/collections/map/AbstractHashedMap.java;120;129
org.apache.commons.collections.map$AbstractHashedMap.AbstractHashedMap(int,float);org/apache/commons/collections/map/AbstractHashedMap.java;131;153
org.apache.commons.collections.map$AbstractHashedMap.AbstractHashedMap(Map);org/apache/commons/collections/map/AbstractHashedMap.java;155;164
org.apache.commons.collections.map.AbstractLinkedMap$LinkMapIterator.setValue(Object);org/apache/commons/collections/map/AbstractLinkedMap.java;394;400
org.apache.commons.collections.map.AbstractReferenceMap$ReferenceMapIterator.setValue(Object);org/apache/commons/collections/map/AbstractReferenceMap.java;862;868
org.apache.commons.collections.map$Flat3Map.get(Object);org/apache/commons/collections/map/Flat3Map.java;121;156
org.apache.commons.collections.map$Flat3Map.size();org/apache/commons/collections/map/Flat3Map.java;158;168
org.apache.commons.collections.map$Flat3Map.containsKey(Object);org/apache/commons/collections/map/Flat3Map.java;180;213
org.apache.commons.collections.map.Flat3Map$FlatMapIterator.getKey();org/apache/commons/collections/map/Flat3Map.java;616;629
org.apache.commons.collections.map.Flat3Map$FlatMapIterator.getValue();org/apache/commons/collections/map/Flat3Map.java;631;644
org.apache.commons.collections.map.Flat3Map$FlatMapIterator.setValue(Object);org/apache/commons/collections/map/Flat3Map.java;646;660
org.apache.commons.collections.map$Flat3Map.entrySet();org/apache/commons/collections/map/Flat3Map.java;676;690
org.apache.commons.collections.map.Flat3Map$EntrySetIterator.setValue(Object);org/apache/commons/collections/map/Flat3Map.java;798;812
org.apache.commons.collections.map$Flat3Map.clone();org/apache/commons/collections/map/Flat3Map.java;1007;1023
org.apache.commons.collections.map.Flat3Map$EntrySet.EntrySet(Flat3Map);org/apache/commons/collections/map/Flat3Map.java;698;701
org.apache.commons.collections.map.Flat3Map$EntrySetIterator.EntrySetIterator(Flat3Map);org/apache/commons/collections/map/Flat3Map.java;741;744
