corpus_id;path;startLine;endLine
tqdm._monitor$TMonitor.run(self);tqdm/_monitor.py;59;93
tqdm._tqdm$tqdm.status_printer(file);tqdm/_tqdm.py;174;195
tqdm._tqdm$tqdm.format_meter(n,total,elapsed,ncols,prefix,ascii,unit,unit_scale,rate,bar_format,postfix,unit_divisor);tqdm/_tqdm.py;197;399
tqdm._tqdm$tqdm.pandas(tclass,*targs,**tkwargs);tqdm/_tqdm.py;506;639
tqdm._tqdm$tqdm.__init__(self,iterable,desc,total,leave,file,ncols,mininterval,maxinterval,miniters,ascii,disable,unit,unit_scale,dynamic_ncols,smoothing,bar_format,initial,position,postfix,unit_divisor,gui,**kwargs);tqdm/_tqdm.py;641;866
tqdm._tqdm$tqdm.__len__(self);tqdm/_tqdm.py;868;872
tqdm._tqdm$tqdm.__enter__(self);tqdm/_tqdm.py;874;875
tqdm._tqdm$tqdm.__del__(self);tqdm/_tqdm.py;881;882
tqdm._tqdm$tqdm.update(self,n);tqdm/_tqdm.py;992;1073
tqdm._tqdm$trange(*args,**kwargs);tqdm/_tqdm.py;1231;1236
tqdm._tqdm_notebook$tqdm_notebook.status_printer(_,total,desc,ncols);tqdm/_tqdm_notebook.py;82;174
