corpus_id;path;startLine;endLine
org.apache.commons.codec.binary$Base32.Base32(boolean);org/apache/commons/codec/binary/Base32.java;165;174
org.apache.commons.codec.binary$Base32.Base32(int,byte[],boolean);org/apache/commons/codec/binary/Base32.java;211;258
org.apache.commons.codec.binary$Base32InputStream.Base32InputStream(InputStream);org/apache/commons/codec/binary/Base32InputStream.java;41;49
org.apache.commons.codec.binary$Base32InputStream.Base32InputStream(InputStream,boolean);org/apache/commons/codec/binary/Base32InputStream.java;51;62
org.apache.commons.codec.binary$Base64.encode(byte[],int,int);org/apache/commons/codec/binary/Base64.java;308;390
org.apache.commons.codec.binary$Base64.Base64(boolean);org/apache/commons/codec/binary/Base64.java;179;196
org.apache.commons.codec.binary$Base64InputStream.Base64InputStream(InputStream,boolean);org/apache/commons/codec/binary/Base64InputStream.java;56;67
org.apache.commons.codec.binary$BaseNCodec.BaseNCodec(int,int,int,int);org/apache/commons/codec/binary/BaseNCodec.java;135;148
org.apache.commons.codec.binary$BaseNCodecInputStream.read();org/apache/commons/codec/binary/BaseNCodecInputStream.java;45;63
org.apache.commons.codec.binary$BaseNCodecInputStream.read(byte[],int,int);org/apache/commons/codec/binary/BaseNCodecInputStream.java;65;126
org.apache.commons.codec.binary$BaseNCodecInputStream.BaseNCodecInputStream(InputStream,BaseNCodec,boolean);org/apache/commons/codec/binary/BaseNCodecInputStream.java;39;43
org.apache.commons.codec.binary$StringUtils.getBytesIso8859_1(String);org/apache/commons/codec/binary/StringUtils.java;36;50
org.apache.commons.codec.binary$StringUtils.getBytesUnchecked(String,String);org/apache/commons/codec/binary/StringUtils.java;132;160
org.apache.commons.codec.digest$DigestUtils.digest(MessageDigest,InputStream);org/apache/commons/codec/digest/DigestUtils.java;38;59
org.apache.commons.codec.language.bm$Lang.loadFromResource(String,Languages);org/apache/commons/codec/language/bm/Lang.java;119;192
org.apache.commons.codec.language.bm$Languages.getInstance(String);org/apache/commons/codec/language/bm/Languages.java;153;184
