corpus_id;path;startLine;endLine
com.fasterxml.jackson.databind$ObjectMapper.getTypeFactory();com/fasterxml/jackson/databind/ObjectMapper.java;752;755
com.fasterxml.jackson.databind.deser$BasicDeserializerFactory._addDeserializerFactoryMethods(DeserializationContext,BeanDescription,VisibilityChecker<?>,AnnotationIntrospector,CreatorCollector,Map<AnnotatedWithParams,BeanPropertyDefinition[]>);com/fasterxml/jackson/databind/deser/BasicDeserializerFactory.java;662;767
com.fasterxml.jackson.databind.deser$BeanDeserializer.deserializeWithExternalTypeId(JsonParser,DeserializationContext);com/fasterxml/jackson/databind/deser/BeanDeserializer.java;788;805
com.fasterxml.jackson.databind.deser$BeanDeserializer.deserializeUsingPropertyBasedWithExternalTypeId(JsonParser,DeserializationContext);com/fasterxml/jackson/databind/deser/BeanDeserializer.java;859;941
com.fasterxml.jackson.databind.deser$BeanDeserializerBase.resolve(DeserializationContext);com/fasterxml/jackson/databind/deser/BeanDeserializerBase.java;451;624
com.fasterxml.jackson.databind.deser.impl$CreatorCollector.hasPropertyBasedCreator();com/fasterxml/jackson/databind/deser/impl/CreatorCollector.java;256;261
com.fasterxml.jackson.databind.deser.impl$ExternalTypeHandler.complete(JsonParser,DeserializationContext,PropertyValueBuffer,PropertyBasedCreator);com/fasterxml/jackson/databind/deser/impl/ExternalTypeHandler.java;176;234
com.fasterxml.jackson.databind.deser.impl$ExternalTypeHandler._deserialize(JsonParser,DeserializationContext,int,String);com/fasterxml/jackson/databind/deser/impl/ExternalTypeHandler.java;236;256
com.fasterxml.jackson.databind.deser.impl.ExternalTypeHandler$ExtTypedProperty.getTypeProperty();com/fasterxml/jackson/databind/deser/impl/ExternalTypeHandler.java;371;376
com.fasterxml.jackson.databind.deser.std$StdDeserializer.StdDeserializer(Class<?>);com/fasterxml/jackson/databind/deser/std/StdDeserializer.java;47;49
com.fasterxml.jackson.databind.introspect$AnnotatedMember.fixAccess(boolean);com/fasterxml/jackson/databind/introspect/AnnotatedMember.java;123;137
com.fasterxml.jackson.databind.introspect.TypeResolutionContext$Basic.resolveType(Type);com/fasterxml/jackson/databind/introspect/TypeResolutionContext.java;29;32
com.fasterxml.jackson.databind.jsontype.impl$AsExternalTypeDeserializer._usesExternalId();com/fasterxml/jackson/databind/jsontype/impl/AsExternalTypeDeserializer.java;48;51
com.fasterxml.jackson.databind.jsontype.impl$TypeDeserializerBase._findDeserializer(DeserializationContext,String);com/fasterxml/jackson/databind/jsontype/impl/TypeDeserializerBase.java;140;193
com.fasterxml.jackson.databind.ser.impl$PropertyBasedObjectIdGenerator.canUseFor(ObjectIdGenerator<?>);com/fasterxml/jackson/databind/ser/impl/PropertyBasedObjectIdGenerator.java;27;46
com.fasterxml.jackson.databind.ser.impl$PropertySerializerMap.findAndAddRootValueSerializer(Class<?>,SerializerProvider);com/fasterxml/jackson/databind/ser/impl/PropertySerializerMap.java;102;119
com.fasterxml.jackson.databind.ser.std$BeanSerializerBase.BeanSerializerBase(JavaType,BeanSerializerBuilder,BeanPropertyWriter[],BeanPropertyWriter[]);com/fasterxml/jackson/databind/ser/std/BeanSerializerBase.java;95;122
com.fasterxml.jackson.databind.type$TypeFactory.withModifier(TypeModifier);com/fasterxml/jackson/databind/type/TypeFactory.java;161;170
com.fasterxml.jackson.databind.type$TypeFactory.withClassLoader(ClassLoader);com/fasterxml/jackson/databind/type/TypeFactory.java;172;174
com.fasterxml.jackson.databind.type$TypeFactory.TypeFactory(TypeParser,TypeModifier[],ClassLoader);com/fasterxml/jackson/databind/type/TypeFactory.java;154;159
