corpus_id;path;startLine;endLine
com.fasterxml.jackson.core$Base64Variant.Base64Variant(String,String,boolean,char,int);com/fasterxml/jackson/core/Base64Variant.java;111;139
com.fasterxml.jackson.core$Base64Variant.Base64Variant(Base64Variant,String,int);com/fasterxml/jackson/core/Base64Variant.java;141;149
com.fasterxml.jackson.core$Base64Variant.Base64Variant(Base64Variant,String,boolean,char,int);com/fasterxml/jackson/core/Base64Variant.java;151;169
com.fasterxml.jackson.core$JsonFactory.createGenerator(OutputStream);com/fasterxml/jackson/core/JsonFactory.java;1101;1111
com.fasterxml.jackson.core$JsonGenerationException.JsonGenerationException(String,JsonGenerator);com/fasterxml/jackson/core/JsonGenerationException.java;44;50
com.fasterxml.jackson.core$JsonGenerator.writeEmbeddedObject(Object);com/fasterxml/jackson/core/JsonGenerator.java;1322;1332
com.fasterxml.jackson.core$JsonGenerator.JsonGenerator();com/fasterxml/jackson/core/JsonGenerator.java;267;267
com.fasterxml.jackson.core$JsonPointer._parseTail(String);com/fasterxml/jackson/core/JsonPointer.java;319;338
com.fasterxml.jackson.core$JsonProcessingException.getLocation();com/fasterxml/jackson/core/JsonProcessingException.java;54;54
com.fasterxml.jackson.core$JsonProcessingException.getMessageSuffix();com/fasterxml/jackson/core/JsonProcessingException.java;87;92
com.fasterxml.jackson.core$JsonProcessingException.getMessage();com/fasterxml/jackson/core/JsonProcessingException.java;100;125
com.fasterxml.jackson.core$JsonProcessingException.toString();com/fasterxml/jackson/core/JsonProcessingException.java;127;127
com.fasterxml.jackson.core.base$GeneratorBase.setCurrentValue(Object);com/fasterxml/jackson/core/base/GeneratorBase.java;135;138
com.fasterxml.jackson.core.base$GeneratorBase.getCodec();com/fasterxml/jackson/core/base/GeneratorBase.java;256;256
com.fasterxml.jackson.core.json$UTF8DataInputJsonParser._nextTokenNotInObject(int);com/fasterxml/jackson/core/json/UTF8DataInputJsonParser.java;670;2044
com.fasterxml.jackson.core.json$UTF8JsonGenerator.writeStartObject(Object);com/fasterxml/jackson/core/json/UTF8JsonGenerator.java;325;2036
com.fasterxml.jackson.core.json$UTF8StreamJsonParser._isNextTokenNameYes(int);com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java;1156;2833
com.fasterxml.jackson.core.json$UTF8StreamJsonParser._isNextTokenNameMaybe(int,SerializableString);com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java;1203;2691
com.fasterxml.jackson.core.json$WriterBasedJsonGenerator.writeStartObject(Object);com/fasterxml/jackson/core/json/WriterBasedJsonGenerator.java;246;1883
