corpus_id;path;startLine;endLine
com.google.gson$Gson.fromJson(String,Class<T>);com/google/gson/Gson.java;755;775
com.google.gson$Gson.fromJson(JsonReader,Type);com/google/gson/Gson.java;869;906
com.google.gson$Gson.Gson(Excluder,FieldNamingStrategy,Map<Type,InstanceCreator<?>>,boolean,boolean,boolean,boolean,boolean,boolean,boolean,LongSerializationPolicy,List<TypeAdapterFactory>);com/google/gson/Gson.java;181;256
com.google.gson$JsonParseException.JsonParseException(String);com/google/gson/JsonParseException.java;35;43
com.google.gson$JsonPrimitive.setValue(Object);com/google/gson/JsonPrimitive.java;93;104
com.google.gson$JsonSyntaxException.JsonSyntaxException(String);com/google/gson/JsonSyntaxException.java;29;31
com.google.gson.internal.bind$TypeAdapters.read(JsonReader);com/google/gson/internal/bind/TypeAdapters.java;79;88
com.google.gson.internal.bind$TypeAdapters.write(JsonWriter,Number);com/google/gson/internal/bind/TypeAdapters.java;204;207
com.google.gson.internal.bind$TypeAdapters.create(Gson,TypeToken<T>);com/google/gson/internal/bind/TypeAdapters.java;589;606
com.google.gson.internal.bind$TypeAdapters.newFactory(Class<TT>,Class<TT>,TypeAdapter<? super TT>);com/google/gson/internal/bind/TypeAdapters.java;861;874
com.google.gson.internal.bind.util$ISO8601Utils.parse(String,ParsePosition);com/google/gson/internal/bind/util/ISO8601Utils.java;114;277
com.google.gson.reflect$TypeToken.isAssignableFrom(Type,ParameterizedType,Map<String,Type>);com/google/gson/reflect/TypeToken.java;181;232
com.google.gson.stream$JsonReader.setLenient(boolean);com/google/gson/stream/JsonReader.java;296;327
com.google.gson.stream$JsonReader.isLenient();com/google/gson/stream/JsonReader.java;329;334
com.google.gson.stream$JsonReader.peek();com/google/gson/stream/JsonReader.java;419;459
com.google.gson.stream$JsonReader.fillBuffer(int);com/google/gson/stream/JsonReader.java;1270;1302
com.google.gson.stream$JsonReader.nextNonWhitespace(boolean);com/google/gson/stream/JsonReader.java;1304;1397
com.google.gson.stream$JsonReader.consumeNonExecutePrefix();com/google/gson/stream/JsonReader.java;1562;1582
com.google.gson.stream$JsonReader.JsonReader(Reader);com/google/gson/stream/JsonReader.java;286;294
