corpus_id;path;startLine;endLine
thefuck.logs$how_to_configure_alias(configuration_details);thefuck/logs.py;82;95
thefuck.main$fix_command();thefuck/main.py;18;36
thefuck.rules.brew_unknown_command$_get_brew_tap_specific_commands(brew_path_prefix);thefuck/rules/brew_unknown_command.py;21;41
thefuck.rules.git_fix_stash$match(command);thefuck/rules/git_fix_stash.py;6;12
thefuck.rules.git_fix_stash$get_new_command(command);thefuck/rules/git_fix_stash.py;26;36
thefuck.rules.git_pull$get_new_command(command);thefuck/rules/git_pull.py;11;17
thefuck.rules.git_push$match(command);thefuck/rules/git_push.py;5;8
thefuck.rules.git_push$get_new_command(command);thefuck/rules/git_push.py;11;14
thefuck.shells.generic$Generic.split_command(self,command);thefuck/shells/generic.py;66;70
thefuck.specific.git$git_support(fn,command);thefuck/specific/git.py;7;32
thefuck.types$Command.__repr__(self);thefuck/types.py;47;49
thefuck.utils$replace_argument(script,from_,to);thefuck/utils.py;121;129
