corpus_id;path;startLine;endLine
matplotlib$_get_data_path();matplotlib/__init__.py;601;631
matplotlib$RcParams.__setitem__(self,key,val);matplotlib/__init__.py;762;796
matplotlib$RcParams.__getitem__(self,key);matplotlib/__init__.py;798;822
matplotlib$get_backend();matplotlib/__init__.py;1310;1318
matplotlib$is_interactive();matplotlib/__init__.py;1330;1332
matplotlib$_preprocess_data(func,replace_names,label_namer);matplotlib/__init__.py;1513;1631
matplotlib.backends$pylab_setup(name);matplotlib/backends/__init__.py;57;105
matplotlib.collections$PathCollection.legend_elements(self,prop,num,fmt,func,**kwargs);matplotlib/collections.py;895;1020
matplotlib.colors$makeMappingArray(N,data,gamma);matplotlib/colors.py;336;391
matplotlib.colors$LinearSegmentedColormap.__init__(self,name,segmentdata,N,gamma);matplotlib/colors.py;607;658
matplotlib.colors$LinearSegmentedColormap._init(self);matplotlib/colors.py;660;672
matplotlib.pyplot$colormaps();matplotlib/pyplot.py;1780;2022
matplotlib.tri.tricontour$tricontour(ax,*args,**kwargs);matplotlib/tri/tricontour.py;94;258
