rank;signature;path;startLine;endLine;score
1;org.apache.commons.compress.archivers.tar$TarArchiveInputStream.getNextTarEntry();org/apache/commons/compress/archivers/tar/TarArchiveInputStream.java;198;284;0.7071067811865475
2;org.apache.commons.compress.archivers.tar$TarBuffer.readBlock();org/apache/commons/compress/archivers/tar/TarBuffer.java;210;269;0.5773502691896258
2;org.apache.commons.compress.archivers.tar$TarUtils.exceptionMessage(byte[],int,int,int,byte);org/apache/commons/compress/archivers/tar/TarUtils.java;239;245;0.5773502691896258
2;org.apache.commons.compress.archivers.tar$TarUtils.parseOctal(byte[],int,int);org/apache/commons/compress/archivers/tar/TarUtils.java;81;151;0.5773502691896258
5;org.apache.commons.compress.archivers.tar$TarArchiveEntry.TarArchiveEntry(byte[],ZipEncoding);org/apache/commons/compress/archivers/tar/TarArchiveEntry.java;319;332;0.19245008972987526
5;org.apache.commons.compress.archivers.tar$TarArchiveEntry.parseTarHeader(byte[],ZipEncoding);org/apache/commons/compress/archivers/tar/TarArchiveEntry.java;927;939;0.19245008972987526
5;org.apache.commons.compress.archivers.tar$TarArchiveEntry.parseTarHeader(byte[],ZipEncoding,boolean);org/apache/commons/compress/archivers/tar/TarArchiveEntry.java;941;1010;0.19245008972987526
5;org.apache.commons.compress.archivers.tar$TarArchiveInputStream.getRecord();org/apache/commons/compress/archivers/tar/TarArchiveInputStream.java;286;312;0.19245008972987526
5;org.apache.commons.compress.archivers.tar$TarBuffer.close();org/apache/commons/compress/archivers/tar/TarBuffer.java;386;407;0.19245008972987526
5;org.apache.commons.compress.archivers.tar$TarBuffer.getRecordSize();org/apache/commons/compress/archivers/tar/TarBuffer.java;140;146;0.19245008972987526
27;org.apache.commons.compress.archivers.tar$TarArchiveEntry.parseTarHeader(byte[]);org/apache/commons/compress/archivers/tar/TarArchiveEntry.java;908;925;0.0
27;org.apache.commons.compress.archivers.tar$TarArchiveEntry.setIds(int,int);org/apache/commons/compress/archivers/tar/TarArchiveEntry.java;501;510;0.0
27;org.apache.commons.compress.archivers.tar$TarArchiveInputStream.matches(byte[],int);org/apache/commons/compress/archivers/tar/TarArchiveInputStream.java;550;595;0.0
27;org.apache.commons.compress.archivers.tar$TarArchiveInputStream.paxHeaders();org/apache/commons/compress/archivers/tar/TarArchiveInputStream.java;314;318;0.0
27;org.apache.commons.compress.archivers.tar$TarUtils.TarUtils();org/apache/commons/compress/archivers/tar/TarUtils.java;77;79;0.0
