Method,FR,AR,Top1,Top2,Top3,Top4,Top5,WE,InputTokens,CachedTokens,OutputTokens,CostUSD
Agent4LR-M1R1-M1R1-M1R1,2.0,2.0,0,1,1,1,1,0.05263157894736842,40192,25984,878,0.001075
Agent4LR-M1R1-M1R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,40192,25984,878,0.002097
Agent4LR-M1R1-M1R1-M2R2,3.0,3.0,0,0,1,1,1,0.10526315789473684,40192,25984,1012,0.002365
Agent4LR-M1R1-M1R1-M2R3,3.0,3.0,0,0,1,1,1,0.10526315789473684,40192,25984,1226,0.002793
Agent4LR-M1R1-M1R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,40192,25984,878,0.007207
Agent4LR-M1R1-M2R1-M1R1,3.0,3.0,0,0,1,1,1,0.10526315789473684,42382,24192,831,0.004592
Agent4LR-M1R1-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,42382,24192,831,0.005788
Agent4LR-M1R1-M2R2-M1R1,2.0,2.0,0,1,1,1,1,0.05263157894736842,14102,6400,984,0.002817
Agent4LR-M1R1-M2R3-M1R1,3.0,3.0,0,0,1,1,1,0.10526315789473684,22625,9728,3863,0.009468
Agent4LR-M1R1-M3R1-M1R1,3.0,3.0,0,0,1,1,1,0.10526315789473684,21175,11520,748,0.009807
Agent4LR-M1R1-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,21175,11520,748,0.014829
Agent4LR-M2R1-M1R1-M1R1,4.0,4.0,0,0,0,1,1,0.15789473684210525,5623,1024,282,0.000832
Agent4LR-M2R1-M1R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,5623,1024,282,0.001228
Agent4LR-M2R1-M2R1-M1R1,2.0,2.0,0,1,1,1,1,0.05263157894736842,24548,9216,434,0.004042
Agent4LR-M2R1-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,24548,9216,434,0.004931
Agent4LR-M2R1-M2R1-M2R2,2.0,2.0,0,1,1,1,1,0.05263157894736842,24548,9216,603,0.005269
Agent4LR-M2R1-M2R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,24548,9216,1910,0.007883
Agent4LR-M2R1-M2R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,24548,10240,434,0.008228
Agent4LR-M2R1-M2R2-M2R1,1.0,1.0,1,1,1,1,1,0.0,11267,2816,1315,0.004813
Agent4LR-M2R1-M2R3-M2R1,1.0,1.0,1,1,1,1,1,0.0,23790,10368,4770,0.013155
Agent4LR-M2R1-M3R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,18859,10112,412,0.011619
Agent4LR-M2R1-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,18859,9344,412,0.014737
Agent4LR-M2R2-M1R1-M1R1,4.0,4.0,0,0,0,1,1,0.15789473684210525,5248,1024,346,0.000942
Agent4LR-M2R2-M1R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,5248,0,506,0.001683
Agent4LR-M2R2-M1R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,5248,0,962,0.002595
Agent4LR-M2R2-M1R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,5248,0,346,0.003216
Agent4LR-M2R2-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,28617,13696,520,0.005113
Agent4LR-M2R2-M2R2-M2R2,1.0,1.0,1,1,1,1,1,0.0,10642,1024,1716,0.005862
Agent4LR-M2R2-M2R2-M2R3,1.0,1.0,1,1,1,1,1,0.0,10642,1024,2019,0.006468
Agent4LR-M2R2-M2R2-M3R1,1.0,1.0,1,1,1,1,1,0.0,10642,1024,1289,0.007948
Agent4LR-M2R2-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,14492,8192,454,0.010482
Agent4LR-M2R3-M1R1-M1R1,3.0,3.0,0,0,1,1,1,0.10526315789473684,5257,2048,371,0.000986
Agent4LR-M2R3-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,29905,7424,573,0.006952
Agent4LR-M2R3-M2R3-M2R3,1.0,1.0,1,1,1,1,1,0.0,10657,1024,4498,0.011430
Agent4LR-M2R3-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,14510,8192,507,0.010611
Agent4LR-M3R1-M1R1-M1R1,2.0,2.0,0,1,1,1,1,0.05263157894736842,20287,8576,756,0.007129
Agent4LR-M3R1-M1R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,20287,9600,756,0.011033
Agent4LR-M3R1-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,34235,9088,814,0.013339
Agent4LR-M3R1-M2R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,34235,10624,814,0.017253
Agent4LR-M3R1-M2R2-M3R1,1.0,1.0,1,1,1,1,1,0.0,19234,9984,1192,0.011557
Agent4LR-M3R1-M2R3-M3R1,1.0,1.0,1,1,1,1,1,0.0,11594,4608,2677,0.013308
Agent4LR-M3R1-M3R1-M1R1,2.0,2.0,0,1,1,1,1,0.05263157894736842,14711,7424,698,0.013614
Agent4LR-M3R1-M3R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,14711,6400,698,0.014416
Agent4LR-M3R1-M3R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,14711,6400,1012,0.015044
Agent4LR-M3R1-M3R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,14711,6400,1795,0.016610
Agent4LR-M3R1-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,14711,6400,698,0.018169
