Method,FR,AR,Top1,Top2,Top3,Top4,Top5,WE,InputTokens,CachedTokens,OutputTokens,CostUSD
Agent4LR-M1R1-M1R1-M1R1,,,0,0,0,0,0,,9672,0,833,0.000817
Agent4LR-M1R1-M1R1-M2R1,,,0,0,0,0,0,,9672,0,833,0.001433
Agent4LR-M1R1-M1R1-M2R2,,,0,0,0,0,0,,9672,0,1016,0.001799
Agent4LR-M1R1-M1R1-M2R3,,,0,0,0,0,0,,9672,0,1379,0.002525
Agent4LR-M1R1-M1R1-M3R1,,,0,0,0,0,0,,9672,0,833,0.004513
Agent4LR-M1R1-M2R1-M1R1,,,0,0,0,0,0,,75610,13824,1001,0.013917
Agent4LR-M1R1-M2R1-M2R1,,,0,0,0,0,0,,75610,15488,1001,0.015899
Agent4LR-M1R1-M2R2-M1R1,,,0,0,0,0,0,,46313,15232,1371,0.007426
Agent4LR-M1R1-M2R3-M1R1,,,0,0,0,0,0,,70281,9728,6595,0.024708
Agent4LR-M1R1-M3R1-M1R1,,,0,0,0,0,0,,52407,3328,1027,0.051490
Agent4LR-M1R1-M3R1-M3R1,,,0,0,0,0,0,,52407,3328,1027,0.062909
Agent4LR-M2R1-M1R1-M1R1,,,0,0,0,0,0,,34728,3328,888,0.003305
Agent4LR-M2R1-M1R1-M2R1,,,0,0,0,0,0,,34728,3328,888,0.004618
Agent4LR-M2R1-M2R1-M1R1,,,0,0,0,0,0,,66567,9088,904,0.014070
Agent4LR-M2R1-M2R1-M2R1,,,0,0,0,0,0,,66567,9088,904,0.016405
Agent4LR-M2R1-M2R1-M2R2,,,0,0,0,0,0,,66567,9088,1038,0.016673
Agent4LR-M2R1-M2R1-M2R3,,,0,0,0,0,0,,66567,9088,1217,0.017031
Agent4LR-M2R1-M2R1-M3R1,,,0,0,0,0,0,,66567,9088,904,0.028080
Agent4LR-M2R1-M2R2-M2R1,,,0,0,0,0,0,,64727,12800,1199,0.015700
Agent4LR-M2R1-M2R3-M2R1,,,0,0,0,0,0,,43937,7040,3253,0.015906
Agent4LR-M2R1-M3R1-M2R1,,,0,0,0,0,0,,63327,4992,974,0.068043
Agent4LR-M2R1-M3R1-M3R1,,,0,0,0,0,0,,63327,3328,974,0.078262
Agent4LR-M2R2-M1R1-M1R1,,,0,0,0,0,0,,22729,1664,1420,0.003967
Agent4LR-M2R2-M2R1-M2R1,,,0,0,0,0,0,,53939,13440,1514,0.013489
Agent4LR-M2R2-M2R2-M2R2,,,0,0,0,0,0,,35394,4352,1753,0.011375
Agent4LR-M2R2-M3R1-M3R1,,,0,0,0,0,0,,50930,11264,1542,0.054685
Agent4LR-M2R3-M1R1-M1R1,,,0,0,0,0,0,,30103,3968,1021,0.003389
Agent4LR-M2R3-M2R1-M2R1,,,0,0,0,0,0,,31589,6656,1021,0.008442
Agent4LR-M2R3-M2R3-M2R3,,,0,0,0,0,0,,31589,7424,5349,0.016925
Agent4LR-M2R3-M3R1-M3R1,,,0,0,0,0,0,,47465,8320,1121,0.052824
Agent4LR-M3R1-M1R1-M1R1,,,0,0,0,0,0,,47123,4992,929,0.010800
Agent4LR-M3R1-M1R1-M3R1,,,0,0,0,0,0,,47123,6656,929,0.019111
Agent4LR-M3R1-M2R1-M2R1,,,0,0,0,0,0,,87643,26880,953,0.024702
Agent4LR-M3R1-M2R1-M3R1,,,0,0,0,0,0,,87643,26880,953,0.038036
Agent4LR-M3R1-M2R2-M3R1,,,0,0,0,0,0,,43495,14464,1487,0.026519
Agent4LR-M3R1-M2R3-M3R1,,,0,0,0,0,0,,41787,8064,2722,0.029785
Agent4LR-M3R1-M3R1-M1R1,,,0,0,0,0,0,,70967,9984,1015,0.075907
Agent4LR-M3R1-M3R1-M2R1,,,0,0,0,0,0,,70967,9984,1015,0.077866
Agent4LR-M3R1-M3R1-M2R2,,,0,0,0,0,0,,70967,9984,1227,0.078290
Agent4LR-M3R1-M3R1-M2R3,,,0,0,0,0,0,,70967,9984,1553,0.078942
Agent4LR-M3R1-M3R1-M3R1,,,0,0,0,0,0,,70967,8320,1015,0.089499
