Method,FR,AR,Top1,Top2,Top3,Top4,Top5,WE,InputTokens,CachedTokens,OutputTokens,CostUSD
Agent4LR-M1R1-M1R1-M1R1,12.0,12.0,0,0,0,0,0,0.6470588235294118,8265,1920,888,0.000673
Agent4LR-M1R1-M1R1-M2R1,12.0,12.0,0,0,0,0,0,0.6470588235294118,8265,1920,888,0.001229
Agent4LR-M1R1-M1R1-M2R2,12.0,12.0,0,0,0,0,0,0.6470588235294118,8265,1920,1266,0.001985
Agent4LR-M1R1-M1R1-M2R3,12.0,12.0,0,0,0,0,0,0.6470588235294118,8265,1920,2154,0.003761
Agent4LR-M1R1-M1R1-M3R1,12.0,12.0,0,0,0,0,0,0.6470588235294118,8265,1920,888,0.004009
Agent4LR-M1R1-M2R1-M1R1,12.0,12.0,0,0,0,0,0,0.6470588235294118,34205,7680,1078,0.006681
Agent4LR-M1R1-M2R1-M2R1,12.0,12.0,0,0,0,0,0,0.6470588235294118,34205,7680,1078,0.007477
Agent4LR-M1R1-M2R2-M1R1,12.0,12.0,0,0,0,0,0,0.6470588235294118,22712,14336,1156,0.003042
Agent4LR-M1R1-M2R3-M1R1,12.0,12.0,0,0,0,0,0,0.6470588235294118,27028,18304,5556,0.011904
Agent4LR-M1R1-M3R1-M1R1,12.0,12.0,0,0,0,0,0,0.6470588235294118,23122,17152,1068,0.009774
Agent4LR-M1R1-M3R1-M3R1,12.0,12.0,0,0,0,0,0,0.6470588235294118,23122,14720,1068,0.014012
Agent4LR-M2R1-M1R1-M1R1,12.0,12.0,0,0,0,0,0,0.6470588235294118,8825,1408,402,0.001221
Agent4LR-M2R1-M1R1-M2R1,12.0,12.0,0,0,0,0,0,0.6470588235294118,8825,1408,402,0.001697
Agent4LR-M2R1-M2R1-M1R1,12.0,12.0,0,0,0,0,0,0.6470588235294118,25521,8064,562,0.004996
Agent4LR-M2R1-M2R1-M2R1,12.0,12.0,0,0,0,0,0,0.6470588235294118,25521,8064,562,0.005690
Agent4LR-M2R1-M2R1-M2R2,12.0,12.0,0,0,0,0,0,0.6470588235294118,25521,8064,885,0.006336
Agent4LR-M2R1-M2R1-M2R3,4.0,4.0,0,0,0,1,1,0.17647058823529413,25521,8064,1638,0.007842
Agent4LR-M2R1-M2R1-M3R1,12.0,12.0,0,0,0,0,0,0.6470588235294118,25521,9344,562,0.007721
Agent4LR-M2R1-M2R2-M2R1,12.0,12.0,0,0,0,0,0,0.6470588235294118,16607,5248,1199,0.005369
Agent4LR-M2R1-M2R3-M2R1,12.0,12.0,0,0,0,0,0,0.6470588235294118,19816,5120,3928,0.011658
Agent4LR-M2R1-M3R1-M2R1,12.0,12.0,0,0,0,0,0,0.6470588235294118,13575,8320,488,0.007989
Agent4LR-M2R1-M3R1-M3R1,12.0,12.0,0,0,0,0,0,0.6470588235294118,13575,7808,488,0.009620
Agent4LR-M2R2-M1R1-M1R1,12.0,12.0,0,0,0,0,0,0.6470588235294118,10509,1152,1031,0.002576
Agent4LR-M2R2-M1R1-M2R2,12.0,12.0,0,0,0,0,0,0.6470588235294118,10509,0,1190,0.003511
Agent4LR-M2R2-M1R1-M2R3,12.0,12.0,0,0,0,0,0,0.6470588235294118,10509,0,1793,0.004717
Agent4LR-M2R2-M1R1-M3R1,12.0,12.0,0,0,0,0,0,0.6470588235294118,10509,0,1031,0.005991
Agent4LR-M2R2-M2R1-M2R1,12.0,12.0,0,0,0,0,0,0.6470588235294118,32390,3968,1171,0.009547
Agent4LR-M2R2-M2R2-M2R2,12.0,12.0,0,0,0,0,0,0.6470588235294118,19082,7040,1363,0.005912
Agent4LR-M2R2-M2R2-M2R3,12.0,12.0,0,0,0,0,0,0.6470588235294118,19082,8704,2085,0.006982
Agent4LR-M2R2-M2R2-M3R1,12.0,12.0,0,0,0,0,0,0.6470588235294118,19082,9216,1229,0.006376
Agent4LR-M2R2-M3R1-M3R1,12.0,12.0,0,0,0,0,0,0.6470588235294118,19082,11264,1139,0.014094
Agent4LR-M2R3-M1R1-M1R1,12.0,12.0,0,0,0,0,0,0.6470588235294118,26229,13568,967,0.002359
Agent4LR-M2R3-M2R1-M2R1,12.0,12.0,0,0,0,0,0,0.6470588235294118,24703,6016,922,0.006666
Agent4LR-M2R3-M2R3-M2R3,12.0,12.0,0,0,0,0,0,0.6470588235294118,25301,13952,4731,0.012648
Agent4LR-M2R3-M3R1-M3R1,4.0,4.0,0,0,0,1,1,0.17647058823529413,13212,9344,890,0.008242
Agent4LR-M3R1-M1R1-M1R1,12.0,12.0,0,0,0,0,0,0.6470588235294118,11447,6656,1030,0.010683
Agent4LR-M3R1-M1R1-M3R1,12.0,12.0,0,0,0,0,0,0.6470588235294118,11447,6784,1030,0.012989
Agent4LR-M3R1-M2R1-M2R1,12.0,12.0,0,0,0,0,0,0.6470588235294118,33985,0,1170,0.019193
Agent4LR-M3R1-M2R1-M3R1,12.0,12.0,0,0,0,0,0,0.6470588235294118,33985,2304,1170,0.020476
Agent4LR-M3R1-M2R2-M3R1,12.0,12.0,0,0,0,0,0,0.6470588235294118,20433,14592,1195,0.013525
Agent4LR-M3R1-M2R3-M3R1,12.0,12.0,0,0,0,0,0,0.6470588235294118,25109,18432,3415,0.018805
Agent4LR-M3R1-M3R1-M1R1,12.0,12.0,0,0,0,0,0,0.6470588235294118,14399,6784,1066,0.019664
Agent4LR-M3R1-M3R1-M2R1,12.0,12.0,0,0,0,0,0,0.6470588235294118,14399,4480,1066,0.020418
Agent4LR-M3R1-M3R1-M2R2,12.0,12.0,0,0,0,0,0,0.6470588235294118,14399,4480,1193,0.020672
Agent4LR-M3R1-M3R1-M2R3,12.0,12.0,0,0,0,0,0,0.6470588235294118,14399,4480,2020,0.022326
Agent4LR-M3R1-M3R1-M3R1,12.0,12.0,0,0,0,0,0,0.6470588235294118,14399,4480,1066,0.023619
