corpus_id;path;startLine;endLine
org.apache.commons.compress.archivers.sevenz$SevenZFile.readBits(DataInput,int);org/apache/commons/compress/archivers/sevenz/SevenZFile.java;588;601
org.apache.commons.compress.archivers.sevenz$SevenZFile.SevenZFile(File,byte[]);org/apache/commons/compress/archivers/sevenz/SevenZFile.java;86;113
org.apache.commons.compress.archivers.zip$BinaryTree.decode(InputStream,int);org/apache/commons/compress/archivers/zip/BinaryTree.java;107;188
org.apache.commons.compress.archivers.zip$ZipArchiveInputStream.getNextZipEntry();org/apache/commons/compress/archivers/zip/ZipArchiveInputStream.java;219;324
org.apache.commons.compress.compressors.z$ZCompressorInputStream.reAlignReading();org/apache/commons/compress/compressors/z/ZCompressorInputStream.java;77;90
org.apache.commons.compress.compressors.z$ZCompressorInputStream.ZCompressorInputStream(InputStream);org/apache/commons/compress/compressors/z/ZCompressorInputStream.java;41;56
org.apache.commons.compress.utils$BitInputStream.close();org/apache/commons/compress/utils/BitInputStream.java;57;60
org.apache.commons.compress.utils$BitInputStream.clearBitCache();org/apache/commons/compress/utils/BitInputStream.java;62;69
org.apache.commons.compress.utils$BitInputStream.readBits(int);org/apache/commons/compress/utils/BitInputStream.java;71;109
org.apache.commons.compress.utils$BitInputStream.BitInputStream(InputStream,ByteOrder);org/apache/commons/compress/utils/BitInputStream.java;46;55
