Method,FR,AR,Top1,Top2,Top3,Top4,Top5,WE,InputTokens,CachedTokens,OutputTokens,CostUSD
Agent4LR-M1R1-M1R1-M1R1,,,0,0,0,0,0,,30595,13440,1274,0.001374
Agent4LR-M1R1-M1R1-M2R1,,,0,0,0,0,0,,30595,13440,1274,0.002149
Agent4LR-M1R1-M1R1-M2R2,,,0,0,0,0,0,,30595,13440,1375,0.002351
Agent4LR-M1R1-M1R1-M2R3,,,0,0,0,0,0,,30595,13440,2335,0.004271
Agent4LR-M1R1-M1R1-M3R1,,,0,0,0,0,0,,30595,13440,1274,0.006022
Agent4LR-M1R1-M2R1-M1R1,,,0,0,0,0,0,,32429,7296,1218,0.006448
Agent4LR-M1R1-M2R1-M2R1,,,0,0,0,0,0,,32429,7296,1218,0.007283
Agent4LR-M1R1-M2R2-M1R1,,,0,0,0,0,0,,24383,13568,1852,0.004707
Agent4LR-M1R1-M2R3-M1R1,,,0,0,0,0,0,,28984,17664,7822,0.016981
Agent4LR-M1R1-M3R1-M1R1,,,0,0,0,0,0,,28030,21376,1285,0.012362
Agent4LR-M1R1-M3R1-M3R1,,,0,0,0,0,0,,28030,18944,1285,0.016866
Agent4LR-M2R1-M1R1-M1R1,,,0,0,0,0,0,,17675,7552,848,0.001928
Agent4LR-M2R1-M1R1-M2R1,,,0,0,0,0,0,,17675,7552,848,0.002524
Agent4LR-M2R1-M2R1-M1R1,,,0,0,0,0,0,,19987,4992,820,0.004789
Agent4LR-M2R1-M2R1-M2R1,,,0,0,0,0,0,,19987,4992,820,0.005514
Agent4LR-M2R1-M2R1-M2R2,,,0,0,0,0,0,,19987,4992,1105,0.006084
Agent4LR-M2R1-M2R1-M2R3,,,0,0,0,0,0,,19987,4992,2290,0.008454
Agent4LR-M2R1-M2R1-M3R1,,,0,0,0,0,0,,19987,4992,820,0.009136
Agent4LR-M2R1-M2R2-M2R1,,,0,0,0,0,0,,25219,5376,1021,0.007137
Agent4LR-M2R1-M2R3-M2R1,,,0,0,0,0,0,,17974,6656,6742,0.016480
Agent4LR-M2R1-M3R1-M2R1,,,0,0,0,0,0,,18523,6528,862,0.015805
Agent4LR-M2R1-M3R1-M3R1,,,0,0,0,0,0,,18523,6528,862,0.019035
Agent4LR-M2R2-M1R1-M1R1,,,0,0,0,0,0,,11435,2688,1256,0.002810
Agent4LR-M2R2-M1R1-M2R2,,,0,0,0,0,0,,11435,2688,1527,0.003824
Agent4LR-M2R2-M1R1-M2R3,,,0,0,0,0,0,,11435,2688,1823,0.004416
Agent4LR-M2R2-M1R1-M3R1,,,0,0,0,0,0,,11435,2688,1256,0.005641
Agent4LR-M2R2-M2R1-M2R1,,,0,0,0,0,0,,27465,2688,1400,0.009061
Agent4LR-M2R2-M2R2-M2R2,,,0,0,0,0,0,,19198,1664,1812,0.008049
Agent4LR-M2R2-M2R2-M2R3,,,0,0,0,0,0,,19198,1664,2372,0.009169
Agent4LR-M2R2-M2R2-M3R1,,,0,0,0,0,0,,19198,3072,1704,0.009357
Agent4LR-M2R2-M3R1-M3R1,,,0,0,0,0,0,,19413,11392,1356,0.015663
Agent4LR-M2R3-M1R1-M1R1,,,0,0,0,0,0,,16697,9472,956,0.002010
Agent4LR-M2R3-M2R1-M2R1,,,0,0,0,0,0,,19422,1664,928,0.006337
Agent4LR-M2R3-M2R3-M2R3,,,0,0,0,0,0,,19148,5248,8106,0.019818
Agent4LR-M2R3-M3R1-M3R1,,,0,0,0,0,0,,18036,7680,1026,0.017858
Agent4LR-M3R1-M1R1-M1R1,,,0,0,0,0,0,,15283,4736,941,0.008350
Agent4LR-M3R1-M1R1-M3R1,,,0,0,0,0,0,,15283,4736,941,0.011943
Agent4LR-M3R1-M2R1-M2R1,,,0,0,0,0,0,,32712,6656,1024,0.014931
Agent4LR-M3R1-M2R1-M3R1,,,0,0,0,0,0,,32712,7936,1024,0.017914
Agent4LR-M3R1-M2R2-M3R1,,,0,0,0,0,0,,30011,18432,1729,0.014923
Agent4LR-M3R1-M2R3-M3R1,,,0,0,0,0,0,,26916,16256,4580,0.019776
Agent4LR-M3R1-M3R1-M1R1,,,0,0,0,0,0,,19579,7808,977,0.021463
Agent4LR-M3R1-M3R1-M2R1,,,0,0,0,0,0,,19579,7808,977,0.022129
Agent4LR-M3R1-M3R1-M2R2,,,0,0,0,0,0,,19579,7808,1123,0.022421
Agent4LR-M3R1-M3R1-M2R3,,,0,0,0,0,0,,19579,7808,1953,0.024081
Agent4LR-M3R1-M3R1-M3R1,,,0,0,0,0,0,,19579,7808,977,0.025460
