Method,FR,AR,Top1,Top2,Top3,Top4,Top5,WE,InputTokens,CachedTokens,OutputTokens,CostUSD
Agent4LR-M1R1-M1R1-M1R1,11.5,11.5,0,0,0,0,0,0.65625,6660,0,477,0.000524
Agent4LR-M1R1-M1R1-M2R1,3.0,3.0,0,0,1,1,1,0.125,6660,0,477,0.000969
Agent4LR-M1R1-M1R1-M2R2,2.0,2.0,0,1,1,1,1,0.0625,6660,0,619,0.001253
Agent4LR-M1R1-M1R1-M2R3,3.0,3.0,0,0,1,1,1,0.125,6660,0,922,0.001859
Agent4LR-M1R1-M1R1-M3R1,2.0,2.0,0,1,1,1,1,0.0625,6660,0,477,0.003196
Agent4LR-M1R1-M2R1-M1R1,11.5,11.5,0,0,0,0,0,0.65625,28477,18176,631,0.002920
Agent4LR-M1R1-M2R1-M2R1,4.0,4.0,0,0,0,1,1,0.1875,28477,17024,631,0.003715
Agent4LR-M1R1-M2R2-M1R1,11.5,11.5,0,0,0,0,0,0.65625,28299,16512,894,0.003574
Agent4LR-M1R1-M2R3-M1R1,11.5,11.5,0,0,0,0,0,0.65625,29787,19968,1391,0.004529
Agent4LR-M1R1-M3R1-M1R1,11.5,11.5,0,0,0,0,0,0.65625,36140,26240,760,0.014031
Agent4LR-M1R1-M3R1-M3R1,2.0,2.0,0,1,1,1,1,0.0625,36140,24704,760,0.019971
Agent4LR-M2R1-M1R1-M1R1,11.5,11.5,0,0,0,0,0,0.65625,7559,1152,750,0.001893
Agent4LR-M2R1-M1R1-M2R1,3.0,3.0,0,0,1,1,1,0.125,7559,2816,750,0.002027
Agent4LR-M2R1-M2R1-M1R1,11.5,11.5,0,0,0,0,0,0.65625,31392,16128,918,0.005250
Agent4LR-M2R1-M2R1-M2R1,2.0,2.0,0,1,1,1,1,0.0625,31392,16128,904,0.006027
Agent4LR-M2R1-M2R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,31392,16128,1229,0.006677
Agent4LR-M2R1-M2R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,31392,16128,1644,0.007507
Agent4LR-M2R1-M2R1-M3R1,2.0,2.0,0,1,1,1,1,0.0625,31392,16128,918,0.010080
Agent4LR-M2R1-M2R2-M2R1,2.0,2.0,0,1,1,1,1,0.0625,24031,9728,1208,0.006235
Agent4LR-M2R1-M2R3-M2R1,2.0,2.0,0,1,1,1,1,0.0625,17499,8064,2254,0.007068
Agent4LR-M2R1-M3R1-M2R1,3.0,3.0,0,0,1,1,1,0.125,14088,10368,822,0.006951
Agent4LR-M2R1-M3R1-M3R1,2.0,2.0,0,1,1,1,1,0.0625,14088,8832,822,0.009533
Agent4LR-M2R2-M1R1-M1R1,11.5,11.5,0,0,0,0,0,0.65625,39007,20352,1723,0.004120
Agent4LR-M2R2-M1R1-M2R2,3.0,3.0,0,0,1,1,1,0.125,39007,20352,1709,0.005130
Agent4LR-M2R2-M1R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,39007,20352,2034,0.005780
Agent4LR-M2R2-M1R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,39007,20352,1723,0.010344
Agent4LR-M2R2-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,35559,18944,1678,0.007983
Agent4LR-M2R2-M2R2-M2R2,1.0,1.0,1,1,1,1,1,0.0,22741,9728,2168,0.007832
Agent4LR-M2R2-M2R2-M2R3,1.0,1.0,1,1,1,1,1,0.0,22741,11392,2772,0.008666
Agent4LR-M2R2-M2R2-M3R1,1.0,1.0,1,1,1,1,1,0.0,22741,12032,2006,0.008987
Agent4LR-M2R2-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,23249,14720,1654,0.016600
Agent4LR-M2R3-M1R1-M1R1,11.5,11.5,0,0,0,0,0,0.65625,7039,1152,527,0.001420
Agent4LR-M2R3-M2R1-M2R1,2.0,2.0,0,1,1,1,1,0.0625,32011,12032,697,0.006690
Agent4LR-M2R3-M2R3-M2R3,1.0,1.0,1,1,1,1,1,0.0,24301,15488,3285,0.009160
Agent4LR-M2R3-M3R1-M3R1,2.0,2.0,0,1,1,1,1,0.0625,24373,18048,742,0.013013
Agent4LR-M3R1-M1R1-M1R1,11.5,11.5,0,0,0,0,0,0.65625,7329,4096,700,0.007597
Agent4LR-M3R1-M1R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,7329,4096,700,0.009298
Agent4LR-M3R1-M2R1-M2R1,2.0,2.0,0,1,1,1,1,0.0625,27099,9856,832,0.012182
Agent4LR-M3R1-M2R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,27099,11648,832,0.013992
Agent4LR-M3R1-M2R2-M3R1,1.0,1.0,1,1,1,1,1,0.0,22634,14080,937,0.012231
Agent4LR-M3R1-M2R3-M3R1,1.0,1.0,1,1,1,1,1,0.0,20136,12800,1312,0.011563
Agent4LR-M3R1-M3R1-M1R1,4.0,4.0,0,0,0,1,1,0.1875,23532,16384,879,0.017194
Agent4LR-M3R1-M3R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,23532,14592,879,0.018034
Agent4LR-M3R1-M3R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,23532,14592,1086,0.018448
Agent4LR-M3R1-M3R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,23532,14592,2013,0.020302
Agent4LR-M3R1-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,23532,14592,879,0.021789
