Method,FR,AR,Top1,Top2,Top3,Top4,Top5,WE,InputTokens,CachedTokens,OutputTokens,CostUSD
Agent4LR-M1R1-M1R1-M1R1,1.0,4.333333333333333,1,1,1,1,1,0.5833333333333334,25625,1664,804,0.001520
Agent4LR-M1R1-M1R1-M2R1,1.0,5.0,1,1,1,1,1,0.5833333333333334,25625,0,804,0.002653
Agent4LR-M1R1-M1R1-M2R2,1.0,4.833333333333333,1,1,1,1,1,0.625,25625,0,1048,0.003141
Agent4LR-M1R1-M1R1-M2R3,1.0,4.5,1,1,1,1,1,0.625,25625,0,1777,0.004599
Agent4LR-M1R1-M1R1-M3R1,1.0,3.3333333333333335,1,1,1,1,1,0.16666666666666666,25625,0,804,0.007906
Agent4LR-M1R1-M2R1-M1R1,1.0,4.666666666666667,1,1,1,1,1,0.5833333333333334,17972,4992,740,0.003562
Agent4LR-M1R1-M2R1-M2R1,1.0,4.666666666666667,1,1,1,1,1,0.5833333333333334,17972,2688,740,0.004391
Agent4LR-M1R1-M2R2-M1R1,1.0,4.333333333333333,1,1,1,1,1,0.5833333333333334,14312,1664,1650,0.004889
Agent4LR-M1R1-M2R3-M1R1,1.0,4.5,1,1,1,1,1,0.625,17542,1664,3775,0.010180
Agent4LR-M1R1-M3R1-M1R1,1.0,4.5,1,1,1,1,1,0.625,21555,3456,805,0.023073
Agent4LR-M1R1-M3R1-M3R1,1.0,5.0,1,1,1,1,1,0.5833333333333334,21555,1152,805,0.027832
Agent4LR-M2R1-M1R1-M1R1,1.0,5.0,1,1,1,1,1,0.5833333333333334,24496,0,393,0.001724
Agent4LR-M2R1-M1R1-M2R1,1.0,4.666666666666667,1,1,1,1,1,0.5833333333333334,24496,0,393,0.002811
Agent4LR-M2R1-M2R1-M1R1,1.0,7.333333333333333,1,1,1,1,1,0.625,37577,6400,482,0.007636
Agent4LR-M2R1-M2R1-M2R1,1.0,4.5,1,1,1,1,1,0.5416666666666666,37577,8064,482,0.008544
Agent4LR-M2R1-M2R1-M2R2,1.0,4.833333333333333,1,1,1,1,1,0.625,37577,6400,816,0.009586
Agent4LR-M2R1-M2R1-M2R3,1.0,4.5,1,1,1,1,1,0.625,37577,6400,1779,0.011512
Agent4LR-M2R1-M2R1-M3R1,1.0,3.0,1,1,1,1,1,0.16666666666666666,37577,6400,482,0.015331
Agent4LR-M2R1-M2R2-M2R1,1.0,5.166666666666667,1,1,1,1,1,0.625,9095,0,922,0.004118
Agent4LR-M2R1-M2R3-M2R1,1.0,2.6666666666666665,1,1,1,1,1,0.08333333333333333,17912,1664,4192,0.012488
Agent4LR-M2R1-M3R1-M2R1,1.0,4.5,1,1,1,1,1,0.5416666666666666,29288,0,480,0.033902
Agent4LR-M2R1-M3R1-M3R1,1.0,3.0,1,1,1,1,1,0.16666666666666666,29288,0,480,0.039698
Agent4LR-M2R2-M1R1-M1R1,1.0,4.5,1,1,1,1,1,0.625,4634,0,383,0.000977
Agent4LR-M2R2-M2R1-M2R1,1.0,4.666666666666667,1,1,1,1,1,0.5833333333333334,30924,2688,568,0.008262
Agent4LR-M2R2-M2R2-M2R2,1.0,4.5,1,1,1,1,1,0.625,27372,5376,1670,0.008973
Agent4LR-M2R2-M3R1-M3R1,1.0,3.3333333333333335,1,1,1,1,1,0.16666666666666666,14720,0,527,0.020710
Agent4LR-M2R3-M1R1-M1R1,1.0,4.666666666666667,1,1,1,1,1,0.5833333333333334,50085,0,2255,0.006563
Agent4LR-M2R3-M2R1-M2R1,1.0,5.0,1,1,1,1,1,0.5833333333333334,46549,15488,2232,0.012616
Agent4LR-M2R3-M2R3-M2R3,1.0,3.3333333333333335,1,1,1,1,1,0.16666666666666666,19760,0,6651,0.018242
Agent4LR-M2R3-M3R1-M3R1,1.0,3.3333333333333335,1,1,1,1,1,0.16666666666666666,19761,0,2131,0.030227
Agent4LR-M3R1-M1R1-M1R1,1.0,7.0,1,1,1,1,1,0.5833333333333334,7130,0,1053,0.010762
Agent4LR-M3R1-M1R1-M3R1,1.0,7.0,1,1,1,1,1,0.5833333333333334,7130,0,1053,0.013928
Agent4LR-M3R1-M2R1-M2R1,1.0,5.0,1,1,1,1,1,0.5833333333333334,20733,6016,1169,0.014488
Agent4LR-M3R1-M2R1-M3R1,1.0,5.166666666666667,1,1,1,1,1,0.625,20733,8960,1169,0.015179
Agent4LR-M3R1-M2R2-M3R1,1.0,5.166666666666667,1,1,1,1,1,0.625,16737,7680,1559,0.017506
Agent4LR-M3R1-M2R3-M3R1,1.0,5.0,1,1,1,1,1,0.5833333333333334,20730,13056,4982,0.022112
Agent4LR-M3R1-M3R1-M1R1,1.0,2.6666666666666665,1,1,1,1,1,0.08333333333333333,24837,1664,1234,0.036354
Agent4LR-M3R1-M3R1-M2R1,1.0,3.3333333333333335,1,1,1,1,1,0.16666666666666666,24837,1664,1234,0.037214
Agent4LR-M3R1-M3R1-M2R2,1.0,5.166666666666667,1,1,1,1,1,0.625,24837,1664,1428,0.037602
Agent4LR-M3R1-M3R1-M2R3,1.0,3.0,1,1,1,1,1,0.16666666666666666,24837,1664,2103,0.038952
Agent4LR-M3R1-M3R1-M3R1,1.0,5.0,1,1,1,1,1,0.5833333333333334,24837,4736,1234,0.038058
