rank;signature;path;startLine;endLine;score
1;org.apache.commons.math.stat$Frequency.addValue(Object);org/apache/commons/math/stat/Frequency.java;96;136;1.0
2;org.apache.commons.math.stat$Frequency.Frequency();org/apache/commons/math/stat/Frequency.java;54;59;0.9997563234075735
3;org.apache.commons.math.stat$Frequency.addValue(int);org/apache/commons/math/stat/Frequency.java;138;145;0.9994639114966616
4;org.apache.commons.math.stat$Frequency.addValue(Integer);org/apache/commons/math/stat/Frequency.java;147;154;0.9994151761781763
5;org.apache.commons.math.stat$Frequency.addValue(long);org/apache/commons/math/stat/Frequency.java;156;163;0.9993664408596911
6;org.apache.commons.math.stat$Frequency.addValue(char);org/apache/commons/math/stat/Frequency.java;165;172;0.9993177055412057
7;org.apache.commons.math.stat$Frequency.clear();org/apache/commons/math/stat/Frequency.java;174;177;0.9992689702227204
10;org.apache.commons.math.stat$Frequency.getCount(Object);org/apache/commons/math/stat/Frequency.java;208;229;0.9989278229933233
13;org.apache.commons.math.stat$Frequency.getCount(char);org/apache/commons/math/stat/Frequency.java;251;259;0.9984404698084702
14;org.apache.commons.math.stat$Frequency.getPct(Object);org/apache/commons/math/stat/Frequency.java;263;278;0.9983917344899849
18;org.apache.commons.math.stat$Frequency.getCumFreq(Object);org/apache/commons/math/stat/Frequency.java;315;363;0.9980505872605877
19;org.apache.commons.math.stat$Frequency.Frequency(Comparator);org/apache/commons/math/stat/Frequency.java;61;68;0.9970271455723964
24;org.apache.commons.math.stat$Frequency.getCumPct(Object);org/apache/commons/math/stat/Frequency.java;403;420;0.9949802621960134
1463;org.apache.commons.math.ode.nonstiff$AdamsMoultonIntegrator.integrate(FirstOrderDifferentialEquations,double,double[],double,double[]);org/apache/commons/math/ode/nonstiff/AdamsMoultonIntegrator.java;114;247;0.41878259174423704
1522;org.apache.commons.math.ode.nonstiff$EmbeddedRungeKuttaIntegrator.integrate(FirstOrderDifferentialEquations,double,double[],double,double[]);org/apache/commons/math/ode/nonstiff/EmbeddedRungeKuttaIntegrator.java;166;332;0.3837906330717871
1573;org.apache.commons.math.ode.nonstiff$RungeKuttaIntegrator.integrate(FirstOrderDifferentialEquations,double,double[],double,double[]);org/apache/commons/math/ode/nonstiff/RungeKuttaIntegrator.java;82;195;0.3445587016911156
1759;org.apache.commons.math.optimization.general$LevenbergMarquardtOptimizer.doOptimize();org/apache/commons/math/optimization/general/LevenbergMarquardtOptimizer.java;211;434;0.2760368439007749
