corpus_id;path;startLine;endLine
luigi.db_task_history$DbTaskHistory._session(self,session);luigi/db_task_history.py;65;77
luigi.db_task_history$DbTaskHistory.__init__(self);luigi/db_task_history.py;79;87
luigi.db_task_history$DbTaskHistory._get_task(self,task,status,host);luigi/db_task_history.py;102;110
luigi.db_task_history$DbTaskHistory._add_task_event(self,task,event);luigi/db_task_history.py;112;114
luigi.db_task_history$DbTaskHistory._find_or_create_task(self,task);luigi/db_task_history.py;116;132
luigi.db_task_history$DbTaskHistory.find_all_by_parameters(self,task_name,session,**task_params);luigi/db_task_history.py;134;149
luigi.db_task_history$_upgrade_schema(engine);luigi/db_task_history.py;243;256
luigi.interface$_WorkerSchedulerFactory.create_local_scheduler(self);luigi/interface.py;133;134
luigi.interface$_schedule_and_run(tasks,worker_scheduler_factory,override_defaults);luigi/interface.py;144;199
luigi.interface$_run(cmdline_args,main_task_cls,worker_scheduler_factory,use_dynamic_argparse,local_scheduler);luigi/interface.py;213;238
luigi.interface$build(tasks,worker_scheduler_factory,**env_params);luigi/interface.py;241;264
luigi.scheduler$CentralPlannerScheduler.__init__(self,config,resources,task_history_impl,**kwargs);luigi/scheduler.py;520;542
luigi.scheduler$CentralPlannerScheduler._rank(self,task);luigi/scheduler.py;695;702
luigi.scheduler$CentralPlannerScheduler.get_work(self,host,assistant,current_tasks,**kwargs);luigi/scheduler.py;716;825
luigi.six$remove_move(name);luigi/six.py;479;487
luigi.util$delegates(task_that_delegates);luigi/util.py;157;196
