corpus_id;path;startLine;endLine
org.apache.commons.jxpath.ri$InfoSetUtil.stringValue(Object);org/apache/commons/jxpath/ri/InfoSetUtil.java;36;63
org.apache.commons.jxpath.ri$QName.QName(String,String);org/apache/commons/jxpath/ri/QName.java;39;43
org.apache.commons.jxpath.ri.compiler$CoreOperationCompare.equal(EvalContext,Expression,Expression);org/apache/commons/jxpath/ri/compiler/CoreOperationCompare.java;42;83
org.apache.commons.jxpath.ri.compiler$CoreOperationCompare.equal(Object,Object);org/apache/commons/jxpath/ri/compiler/CoreOperationCompare.java;108;139
org.apache.commons.jxpath.ri.compiler.Expression$ValueIterator.next();org/apache/commons/jxpath/ri/compiler/Expression.java;142;145
org.apache.commons.jxpath.ri.compiler$TreeCompiler.qname(String,String);org/apache/commons/jxpath/ri/compiler/TreeCompiler.java;38;40
org.apache.commons.jxpath.ri.compiler$TreeCompiler.isNameAttributeTest(Expression);org/apache/commons/jxpath/ri/compiler/TreeCompiler.java;180;200
org.apache.commons.jxpath.ri.model$VariablePointer.getBaseValue();org/apache/commons/jxpath/ri/model/VariablePointer.java;64;69
org.apache.commons.jxpath.ri.model$VariablePointer.getImmediateNode();org/apache/commons/jxpath/ri/model/VariablePointer.java;81;85
org.apache.commons.jxpath.ri.model$VariablePointer.setIndex(int);org/apache/commons/jxpath/ri/model/VariablePointer.java;105;108
org.apache.commons.jxpath.ri.model$VariablePointer.getImmediateValuePointer();org/apache/commons/jxpath/ri/model/VariablePointer.java;110;128
org.apache.commons.jxpath.ri.model$VariablePointer.getLength();org/apache/commons/jxpath/ri/model/VariablePointer.java;130;136
org.apache.commons.jxpath.ri.model$VariablePointer.equals(Object);org/apache/commons/jxpath/ri/model/VariablePointer.java;269;282
org.apache.commons.jxpath.ri.model.beans$BeanPointer.getName();org/apache/commons/jxpath/ri/model/beans/BeanPointer.java;71;73
org.apache.commons.jxpath.ri.model.beans$CollectionPointer.getImmediateNode();org/apache/commons/jxpath/ri/model/beans/CollectionPointer.java;77;80
org.apache.commons.jxpath.ri.model.dom$DOMNodePointer.escape(String);org/apache/commons/jxpath/ri/model/dom/DOMNodePointer.java;500;518
org.apache.commons.jxpath.ri.parser$XPathParserTokenManager.jjMoveStringLiteralDfa1_0(long,long);org/apache/commons/jxpath/ri/parser/XPathParserTokenManager.java;480;535
org.apache.commons.jxpath.servlet$KeywordVariables.isDeclaredVariable(String);org/apache/commons/jxpath/servlet/KeywordVariables.java;38;40
org.apache.commons.jxpath.util$BasicTypeConverter.canConvert(Object,Class);org/apache/commons/jxpath/util/BasicTypeConverter.java;47;148
org.apache.commons.jxpath.util$BasicTypeConverter.convert(Object,Class);org/apache/commons/jxpath/util/BasicTypeConverter.java;150;276
