path,line,signature
pandas/core/indexes/multi.py,565,"pandas.core.indexes.multi$MultiIndex.from_product(cls,iterables,sortorder,names)"
pandas/core/reshape/util.py,5,
pandas/core/reshape/util.py,6,
pandas/core/reshape/util.py,54,pandas.core.reshape.util$cartesian_product(X)
pandas/core/reshape/util.py,55,pandas.core.reshape.util$cartesian_product(X)
pandas/core/reshape/util.py,56,pandas.core.reshape.util$cartesian_product(X)
pandas/core/reshape/util.py,57,pandas.core.reshape.util$cartesian_product(X)
pandas/core/reshape/util.py,58,pandas.core.reshape.util$cartesian_product(X)
pandas/core/reshape/util.py,59,pandas.core.reshape.util$cartesian_product(X)
pandas/tests/reshape/test_util.py,25,
