Method,FR,AR,Top1,Top2,Top3,Top4,Top5,WE,InputTokens,CachedTokens,OutputTokens,CostUSD
Agent4LR-M1R1-M1R1-M1R1,2.0,2.0,0,1,1,1,1,0.0625,5863,0,984,0.000687
Agent4LR-M1R1-M1R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,5863,0,984,0.001118
Agent4LR-M1R1-M1R1-M2R2,3.0,3.0,0,0,1,1,1,0.125,5863,0,1272,0.001694
Agent4LR-M1R1-M1R1-M2R3,3.0,3.0,0,0,1,1,1,0.125,5863,0,1413,0.001976
Agent4LR-M1R1-M1R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,5863,0,984,0.003276
Agent4LR-M1R1-M2R1-M1R1,4.0,4.0,0,0,0,1,1,0.1875,26051,10240,1160,0.004338
Agent4LR-M1R1-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,26051,10240,1160,0.004978
Agent4LR-M1R1-M2R2-M1R1,3.0,3.0,0,0,1,1,1,0.125,10193,1664,1435,0.003001
Agent4LR-M1R1-M2R3-M1R1,3.0,3.0,0,0,1,1,1,0.125,10193,3712,2008,0.004046
Agent4LR-M1R1-M3R1-M1R1,3.0,3.0,0,0,1,1,1,0.125,10193,4992,1070,0.007772
Agent4LR-M1R1-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,10193,2944,1070,0.010823
Agent4LR-M2R1-M1R1-M1R1,11.5,11.5,0,0,0,0,0,0.65625,5907,2048,546,0.001205
Agent4LR-M2R1-M1R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,5907,2048,546,0.001560
Agent4LR-M2R1-M2R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,5907,1152,546,0.001955
Agent4LR-M2R1-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,5907,1152,546,0.002310
Agent4LR-M2R1-M2R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,5907,1152,743,0.002704
Agent4LR-M2R1-M2R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,5907,1152,991,0.003200
Agent4LR-M2R1-M2R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,5907,1152,546,0.004084
Agent4LR-M2R1-M2R2-M2R1,1.0,1.0,1,1,1,1,1,0.0,7703,0,928,0.003782
Agent4LR-M2R1-M2R3-M2R1,1.0,1.0,1,1,1,1,1,0.0,9655,1408,2037,0.006171
Agent4LR-M2R1-M3R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,5907,1024,560,0.006095
Agent4LR-M2R1-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,5907,1024,560,0.007869
Agent4LR-M2R2-M1R1-M1R1,2.0,2.0,0,1,1,1,1,0.0625,6627,1280,980,0.002125
Agent4LR-M2R2-M1R1-M2R2,4.0,4.0,0,0,0,1,1,0.1875,6627,1280,1183,0.002921
Agent4LR-M2R2-M1R1-M2R3,4.0,4.0,0,0,0,1,1,0.1875,6627,1280,1399,0.003353
Agent4LR-M2R2-M1R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,6627,1280,980,0.004469
Agent4LR-M2R2-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,12831,0,1060,0.005328
Agent4LR-M2R2-M2R2-M2R2,1.0,1.0,1,1,1,1,1,0.0,8603,0,1404,0.004959
Agent4LR-M2R2-M2R2-M2R3,1.0,1.0,1,1,1,1,1,0.0,8603,0,1658,0.005467
Agent4LR-M2R2-M2R2-M3R1,1.0,1.0,1,1,1,1,1,0.0,8603,0,1186,0.006687
Agent4LR-M2R2-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,10735,5248,1052,0.010712
Agent4LR-M2R3-M1R1-M1R1,2.0,2.0,0,1,1,1,1,0.0625,8105,2304,1734,0.003643
Agent4LR-M2R3-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,21832,4736,1903,0.008198
Agent4LR-M2R3-M2R3-M2R3,1.0,1.0,1,1,1,1,1,0.0,6187,0,3192,0.007931
Agent4LR-M2R3-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,4651,1024,1690,0.008271
Agent4LR-M3R1-M1R1-M1R1,5.0,5.0,0,0,0,0,1,0.25,23945,16000,1001,0.007558
Agent4LR-M3R1-M1R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,23945,16000,1001,0.011226
Agent4LR-M3R1-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,13240,1408,862,0.010344
Agent4LR-M3R1-M2R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,13240,1408,862,0.012899
Agent4LR-M3R1-M2R2-M3R1,1.0,1.0,1,1,1,1,1,0.0,6739,1408,1000,0.009710
Agent4LR-M3R1-M2R3-M3R1,1.0,1.0,1,1,1,1,1,0.0,8743,1152,1464,0.011637
Agent4LR-M3R1-M3R1-M1R1,11.5,11.5,0,0,0,0,0,0.65625,8743,2432,790,0.014701
Agent4LR-M3R1-M3R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,8743,1280,790,0.015197
Agent4LR-M3R1-M3R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,8743,1280,1111,0.015839
Agent4LR-M3R1-M3R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,8743,1280,1357,0.016331
Agent4LR-M3R1-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,8743,1280,790,0.017389
