Method,FR,AR,Top1,Top2,Top3,Top4,Top5,WE,InputTokens,CachedTokens,OutputTokens,CostUSD
Agent4LR-M1R1-M1R1-M1R1,1.0,2.5,1,1,1,1,1,0.14285714285714285,9431,1920,1075,0.000807
Agent4LR-M1R1-M1R1-M2R1,1.0,3.0,1,1,1,1,1,0.21428571428571427,9431,1920,1075,0.001399
Agent4LR-M1R1-M1R1-M2R2,1.0,3.0,1,1,1,1,1,0.21428571428571427,9431,1920,1215,0.001679
Agent4LR-M1R1-M1R1-M2R3,1.0,6.0,1,1,1,1,1,0.6428571428571429,9431,1920,1694,0.002637
Agent4LR-M1R1-M1R1-M3R1,1.0,3.0,1,1,1,1,1,0.21428571428571427,9431,1920,1075,0.004363
Agent4LR-M1R1-M2R1-M1R1,1.0,3.0,1,1,1,1,1,0.21428571428571427,19072,1664,1127,0.004281
Agent4LR-M1R1-M2R1-M2R1,1.0,3.0,1,1,1,1,1,0.21428571428571427,19072,1664,1127,0.005052
Agent4LR-M1R1-M2R2-M1R1,2.0,3.5,0,1,1,1,1,0.21428571428571427,19072,11648,1309,0.003005
Agent4LR-M1R1-M2R3-M1R1,2.0,6.5,0,1,1,1,1,0.6428571428571429,27263,13568,3704,0.008705
Agent4LR-M1R1-M3R1-M1R1,2.0,3.5,0,1,1,1,1,0.21428571428571427,19435,10880,1183,0.012435
Agent4LR-M1R1-M3R1-M3R1,2.0,2.5,0,1,1,1,1,0.07142857142857142,19435,8320,1183,0.017189
Agent4LR-M2R1-M1R1-M1R1,2.0,3.0,0,1,1,1,1,0.14285714285714285,35878,16896,1238,0.002949
Agent4LR-M2R1-M1R1-M2R1,2.0,3.0,0,1,1,1,1,0.14285714285714285,35878,18560,1238,0.003509
Agent4LR-M2R1-M2R1-M1R1,2.0,3.0,0,1,1,1,1,0.14285714285714285,26470,2688,1137,0.007429
Agent4LR-M2R1-M2R1-M2R1,2.0,3.0,0,1,1,1,1,0.14285714285714285,26470,2688,1137,0.008287
Agent4LR-M2R1-M2R1-M2R2,2.0,6.5,0,1,1,1,1,0.6428571428571429,26470,2688,1299,0.008611
Agent4LR-M2R1-M2R1-M2R3,4.0,7.5,0,0,0,1,1,0.6428571428571429,26470,2688,2205,0.010423
Agent4LR-M2R1-M2R1-M3R1,2.0,6.5,0,1,1,1,1,0.6428571428571429,26470,2688,1137,0.012578
Agent4LR-M2R1-M2R2-M2R1,2.0,3.0,0,1,1,1,1,0.14285714285714285,26470,13312,1325,0.006272
Agent4LR-M2R1-M2R3-M2R1,2.0,3.0,0,1,1,1,1,0.14285714285714285,18638,7040,3401,0.009878
Agent4LR-M2R1-M3R1-M2R1,2.0,3.0,0,1,1,1,1,0.14285714285714285,22596,12160,1157,0.016996
Agent4LR-M2R1-M3R1-M3R1,2.0,6.5,0,1,1,1,1,0.6428571428571429,22596,9472,1157,0.021676
Agent4LR-M2R2-M1R1-M1R1,1.0,1.5,1,1,1,1,1,0.0,4799,0,715,0.001603
Agent4LR-M2R2-M1R1-M2R2,2.0,2.5,0,1,1,1,1,0.07142857142857142,4799,0,809,0.002187
Agent4LR-M2R2-M1R1-M2R3,2.0,6.5,0,1,1,1,1,0.6428571428571429,4799,0,1420,0.003409
Agent4LR-M2R2-M1R1-M3R1,2.0,2.5,0,1,1,1,1,0.07142857142857142,4799,0,715,0.003979
Agent4LR-M2R2-M2R1-M2R1,2.0,2.5,0,1,1,1,1,0.07142857142857142,27427,6016,939,0.007381
Agent4LR-M2R2-M2R2-M2R2,2.0,6.5,0,1,1,1,1,0.6428571428571429,22830,6016,2818,0.009990
Agent4LR-M2R2-M2R2-M2R3,2.0,6.5,0,1,1,1,1,0.6428571428571429,22830,6016,3491,0.011336
Agent4LR-M2R2-M2R2-M3R1,2.0,6.5,0,1,1,1,1,0.6428571428571429,22830,6016,2422,0.013010
Agent4LR-M2R2-M3R1-M3R1,2.0,3.5,0,1,1,1,1,0.21428571428571427,30738,20096,1003,0.020457
Agent4LR-M2R3-M1R1-M1R1,2.0,3.0,0,1,1,1,1,0.14285714285714285,28978,13184,762,0.001868
Agent4LR-M2R3-M2R1-M2R1,2.0,6.5,0,1,1,1,1,0.6428571428571429,19878,5120,695,0.005208
Agent4LR-M2R3-M2R3-M2R3,1.0,6.0,1,1,1,1,1,0.6428571428571429,13352,1664,5718,0.014400
Agent4LR-M2R3-M3R1-M3R1,2.0,6.5,0,1,1,1,1,0.6428571428571429,19813,7808,737,0.019517
Agent4LR-M3R1-M1R1-M1R1,1.0,1.5,1,1,1,1,1,0.0,36423,22656,1169,0.009408
Agent4LR-M3R1-M1R1-M3R1,2.0,3.5,0,1,1,1,1,0.21428571428571427,36423,22656,1169,0.015242
Agent4LR-M3R1-M2R1-M2R1,2.0,3.5,0,1,1,1,1,0.21428571428571427,21850,1664,1052,0.014059
Agent4LR-M3R1-M2R1-M3R1,2.0,3.5,0,1,1,1,1,0.21428571428571427,21850,2944,1052,0.016552
Agent4LR-M3R1-M2R2-M3R1,2.0,3.5,0,1,1,1,1,0.21428571428571427,14264,5888,1158,0.012321
Agent4LR-M3R1-M2R3-M3R1,2.0,3.5,0,1,1,1,1,0.21428571428571427,29933,16384,5049,0.022066
Agent4LR-M3R1-M3R1-M1R1,2.0,3.5,0,1,1,1,1,0.21428571428571427,18099,4096,1030,0.025232
Agent4LR-M3R1-M3R1-M2R1,2.0,3.5,0,1,1,1,1,0.21428571428571427,18099,2816,1030,0.026039
Agent4LR-M3R1-M3R1-M2R2,2.0,3.5,0,1,1,1,1,0.21428571428571427,18099,2816,1155,0.026289
Agent4LR-M3R1-M3R1-M2R3,2.0,3.5,0,1,1,1,1,0.21428571428571427,18099,2816,1404,0.026787
