rank;signature;path;startLine;endLine;score
1;org.apache.commons.math.stat.inference$MannWhitneyUTestImpl.calculateAsymptoticPValue(double,int,int);org/apache/commons/math/stat/inference/MannWhitneyUTestImpl.java;144;166;1.0
2;org.apache.commons.math.util$FastMath.tanh(double);org/apache/commons/math/util/FastMath.java;469;585;0.7972046301042058
3;org.apache.commons.math.analysis.interpolation$LoessInterpolator.smooth(double[],double[],double[]);org/apache/commons/math/analysis/interpolation/LoessInterpolator.java;183;347;0.7128097268679456
4;org.apache.commons.math.complex$Complex.divide(double);org/apache/commons/math/complex/Complex.java;283;304;0.6772945468311362
5;org.apache.commons.math.complex$Complex.divide(Complex);org/apache/commons/math/complex/Complex.java;206;281;0.6545475783503316
6;org.apache.commons.math.complex$Complex.nthRoot(int);org/apache/commons/math/complex/Complex.java;1062;1118;0.6447737101538183
9;org.apache.commons.math.complex$Complex.multiply(Complex);org/apache/commons/math/complex/Complex.java;395;434;0.5864364992658986
12;org.apache.commons.math.complex$Complex.add(Complex);org/apache/commons/math/complex/Complex.java;139;166;0.45626229087501485
16;org.apache.commons.math.complex$Complex.equals(Object);org/apache/commons/math/complex/Complex.java;306;335;0.4445645961828024
23;org.apache.commons.math.complex$Complex.atan();org/apache/commons/math/complex/Complex.java;566;589;0.42388261189022053
77;org.apache.commons.math.util$FastMath.atan2(double,double);org/apache/commons/math/util/FastMath.java;2966;3087;0.30838608728278466
93;org.apache.commons.math.util$FastMath.log(double,double[]);org/apache/commons/math/util/FastMath.java;1259;1485;0.2870220477295166
124;org.apache.commons.math.complex$Complex.isNaN();org/apache/commons/math/complex/Complex.java;371;380;0.2610942953870779
185;org.apache.commons.math.complex$Complex.abs();org/apache/commons/math/complex/Complex.java;109;137;0.22236819952993175
702;org.apache.commons.math.complex$Complex.getImaginary();org/apache/commons/math/complex/Complex.java;353;360;0.0
702;org.apache.commons.math.complex$Complex.getReal();org/apache/commons/math/complex/Complex.java;362;369;0.0
702;org.apache.commons.math.complex$Complex.toString();org/apache/commons/math/complex/Complex.java;1180;1184;0.0
