corpus_id;path;startLine;endLine
docs_src.additional_responses.tutorial001$read_item(item_id);docs_src/additional_responses/tutorial001.py;18;23
fastapi.applications$FastAPI.add_api_route(self,path,endpoint,response_model,status_code,tags,dependencies,summary,description,response_description,responses,deprecated,methods,operation_id,response_model_include,response_model_exclude,response_model_by_alias,response_model_skip_defaults,response_model_exclude_unset,include_in_schema,response_class,name);fastapi/applications.py;153;203
fastapi.applications$FastAPI.api_route(self,path,response_model,status_code,tags,dependencies,summary,description,response_description,responses,deprecated,methods,operation_id,response_model_include,response_model_exclude,response_model_by_alias,response_model_skip_defaults,response_model_exclude_unset,include_in_schema,response_class,name);fastapi/applications.py;205;259
fastapi.applications$FastAPI.get(self,path,response_model,status_code,tags,dependencies,summary,description,response_description,responses,deprecated,operation_id,response_model_include,response_model_exclude,response_model_by_alias,response_model_skip_defaults,response_model_exclude_unset,include_in_schema,response_class,name,callbacks);fastapi/applications.py;293;341
fastapi.applications$FastAPI.put(self,path,response_model,status_code,tags,dependencies,summary,description,response_description,responses,deprecated,operation_id,response_model_include,response_model_exclude,response_model_by_alias,response_model_skip_defaults,response_model_exclude_unset,include_in_schema,response_class,name,callbacks);fastapi/applications.py;343;391
fastapi.applications$FastAPI.post(self,path,response_model,status_code,tags,dependencies,summary,description,response_description,responses,deprecated,operation_id,response_model_include,response_model_exclude,response_model_by_alias,response_model_skip_defaults,response_model_exclude_unset,include_in_schema,response_class,name,callbacks);fastapi/applications.py;393;441
fastapi.applications$FastAPI.delete(self,path,response_model,status_code,tags,dependencies,summary,description,response_description,responses,deprecated,operation_id,response_model_include,response_model_exclude,response_model_by_alias,response_model_skip_defaults,response_model_exclude_unset,include_in_schema,response_class,name,callbacks);fastapi/applications.py;443;491
fastapi.applications$FastAPI.options(self,path,response_model,status_code,tags,dependencies,summary,description,response_description,responses,deprecated,operation_id,response_model_include,response_model_exclude,response_model_by_alias,response_model_skip_defaults,response_model_exclude_unset,include_in_schema,response_class,name,callbacks);fastapi/applications.py;493;541
fastapi.applications$FastAPI.head(self,path,response_model,status_code,tags,dependencies,summary,description,response_description,responses,deprecated,operation_id,response_model_include,response_model_exclude,response_model_by_alias,response_model_skip_defaults,response_model_exclude_unset,include_in_schema,response_class,name,callbacks);fastapi/applications.py;543;591
fastapi.applications$FastAPI.patch(self,path,response_model,status_code,tags,dependencies,summary,description,response_description,responses,deprecated,operation_id,response_model_include,response_model_exclude,response_model_by_alias,response_model_skip_defaults,response_model_exclude_unset,include_in_schema,response_class,name,callbacks);fastapi/applications.py;593;641
fastapi.applications$FastAPI.trace(self,path,response_model,status_code,tags,dependencies,summary,description,response_description,responses,deprecated,operation_id,response_model_include,response_model_exclude,response_model_by_alias,response_model_skip_defaults,response_model_exclude_unset,include_in_schema,response_class,name,callbacks);fastapi/applications.py;643;691
fastapi.encoders$generate_encoders_by_class_tuples(type_encoder_map);fastapi/encoders.py;15;24
fastapi.encoders$jsonable_encoder(obj,include,exclude,by_alias,skip_defaults,exclude_unset,include_none,custom_encoder,sqlalchemy_safe);fastapi/encoders.py;30;159
fastapi.openapi.utils$get_openapi_security_definitions(flat_dependant);fastapi/openapi/utils.py;77;89
fastapi.openapi.utils$get_openapi(title,version,openapi_version,description,routes,openapi_prefix);fastapi/openapi/utils.py;273;313
fastapi.routing$_prepare_response_content(res,by_alias,exclude_unset);fastapi/routing.py;51;70
fastapi.routing$serialize_response(field,response_content,include,exclude,by_alias,exclude_unset,is_coroutine);fastapi/routing.py;73;108
fastapi.routing$get_request_handler(dependant,body_field,status_code,response_class,response_field,response_model_include,response_model_exclude,response_model_by_alias,response_model_exclude_unset,dependency_overrides_provider);fastapi/routing.py;124;192
fastapi.routing$APIRoute.__init__(self,path,endpoint,response_model,status_code,tags,dependencies,summary,description,response_description,responses,deprecated,name,methods,operation_id,response_model_include,response_model_exclude,response_model_by_alias,response_model_exclude_unset,include_in_schema,response_class,dependency_overrides_provider,callbacks);fastapi/routing.py;237;342
fastapi.routing$APIRoute.get_route_handler(self);fastapi/routing.py;344;356
fastapi.routing$APIRouter.__init__(self,routes,redirect_slashes,default,dependency_overrides_provider,route_class,default_response_class,on_startup,on_shutdown);fastapi/routing.py;360;380
fastapi.routing$APIRouter.add_api_route(self,path,endpoint,response_model,status_code,tags,dependencies,summary,description,response_description,responses,deprecated,methods,operation_id,response_model_include,response_model_exclude,response_model_by_alias,response_model_skip_defaults,response_model_exclude_unset,include_in_schema,response_class,name,route_class_override,callbacks);fastapi/routing.py;382;438
fastapi.routing$APIRouter.api_route(self,path,response_model,status_code,tags,dependencies,summary,description,response_description,responses,deprecated,methods,operation_id,response_model_include,response_model_exclude,response_model_by_alias,response_model_skip_defaults,response_model_exclude_unset,include_in_schema,response_class,name,callbacks);fastapi/routing.py;440;496
fastapi.routing$APIRouter.include_router(self,router,prefix,tags,dependencies,responses,default_response_class);fastapi/routing.py;516;588
fastapi.routing$APIRouter.get(self,path,response_model,status_code,tags,dependencies,summary,description,response_description,responses,deprecated,operation_id,response_model_include,response_model_exclude,response_model_by_alias,response_model_skip_defaults,response_model_exclude_unset,include_in_schema,response_class,name,callbacks);fastapi/routing.py;590;639
fastapi.routing$APIRouter.put(self,path,response_model,status_code,tags,dependencies,summary,description,response_description,responses,deprecated,operation_id,response_model_include,response_model_exclude,response_model_by_alias,response_model_skip_defaults,response_model_exclude_unset,include_in_schema,response_class,name,callbacks);fastapi/routing.py;641;690
fastapi.routing$APIRouter.post(self,path,response_model,status_code,tags,dependencies,summary,description,response_description,responses,deprecated,operation_id,response_model_include,response_model_exclude,response_model_by_alias,response_model_skip_defaults,response_model_exclude_unset,include_in_schema,response_class,name,callbacks);fastapi/routing.py;692;741
fastapi.routing$APIRouter.delete(self,path,response_model,status_code,tags,dependencies,summary,description,response_description,responses,deprecated,operation_id,response_model_include,response_model_exclude,response_model_by_alias,response_model_skip_defaults,response_model_exclude_unset,include_in_schema,response_class,name,callbacks);fastapi/routing.py;743;792
fastapi.routing$APIRouter.options(self,path,response_model,status_code,tags,dependencies,summary,description,response_description,responses,deprecated,operation_id,response_model_include,response_model_exclude,response_model_by_alias,response_model_skip_defaults,response_model_exclude_unset,include_in_schema,response_class,name,callbacks);fastapi/routing.py;794;843
fastapi.routing$APIRouter.head(self,path,response_model,status_code,tags,dependencies,summary,description,response_description,responses,deprecated,operation_id,response_model_include,response_model_exclude,response_model_by_alias,response_model_skip_defaults,response_model_exclude_unset,include_in_schema,response_class,name,callbacks);fastapi/routing.py;845;894
fastapi.routing$APIRouter.patch(self,path,response_model,status_code,tags,dependencies,summary,description,response_description,responses,deprecated,operation_id,response_model_include,response_model_exclude,response_model_by_alias,response_model_skip_defaults,response_model_exclude_unset,include_in_schema,response_class,name,callbacks);fastapi/routing.py;896;945
fastapi.routing$APIRouter.trace(self,path,response_model,status_code,tags,dependencies,summary,description,response_description,responses,deprecated,operation_id,response_model_include,response_model_exclude,response_model_by_alias,response_model_skip_defaults,response_model_exclude_unset,include_in_schema,response_class,name,callbacks);fastapi/routing.py;947;996
fastapi.utils$UndefinedType.__repr__(self);fastapi/utils.py;26;27
fastapi.utils$get_field_info(field);fastapi/utils.py;37;41
fastapi.utils$warning_response_model_skip_defaults_deprecated();fastapi/utils.py;45;50
