rank;signature;path;startLine;endLine;score
1;pandas.core.tools.datetimes$_convert_listlike_datetimes(arg,format,name,tz,unit,errors,infer_datetime_format,dayfirst,yearfirst,exact);pandas/core/tools/datetimes.py;243;469;1.0
2;pandas.core.tools.datetimes$to_datetime(arg,errors,dayfirst,yearfirst,utc,format,exact,unit,infer_datetime_format,origin,cache);pandas/core/tools/datetimes.py;549;777;0.9360785591265461
3;pandas.core.arrays.datetimes$DatetimeArray.date(self);pandas/core/arrays/datetimes.py;1229;1243;0.9175372362092519
4;pandas.core.arrays.datetimes$DatetimeArray.tz_convert(self,tz);pandas/core/arrays/datetimes.py;734;808;0.909930754040584
5;pandas.core.arrays.datetimes$DatetimeArray.time(self);pandas/core/arrays/datetimes.py;1206;1219;0.8984238011793759
18;pandas.core.arrays.datetimes$DatetimeArray.isocalendar(self);pandas/core/arrays/datetimes.py;1245;1286;0.6683836661524631
154;pandas._config.config$_get_deprecated_option(key);pandas/_config/config.py;571;584;0.218575859425469
222;pandas._config.config$_get_single_key(pat,silent);pandas/_config/config.py;86;101;0.16933534931913913
443;pandas.tseries.frequencies$to_offset(freq);pandas/tseries/frequencies.py;73;179;0.11037330169978359
917;pandas._config.config$CallableDynamicDoc.__call__(self,*args,**kwds);pandas/_config/config.py;232;233;0.0
917;pandas._config.config$_get_option(pat,silent);pandas/_config/config.py;104;109;0.0
917;pandas._config.config$_get_root(key);pandas/_config/config.py;557;562;0.0
917;pandas._config.config$_select_options(pat);pandas/_config/config.py;539;554;0.0
917;pandas.core.indexes.base$Index.isna(self);pandas/core/indexes/base.py;2038;2091;0.0
917;pandas.tseries.holiday$Holiday.__repr__(self);pandas/tseries/holiday.py;205;218;0.0
917;pandas.tseries.offsets$DateOffset.name(self);pandas/tseries/offsets.py;403;405;0.0
