path,line,signature
org/apache/commons/math/optimization/univariate/BrentOptimizer.java,44,org.apache.commons.math.optimization.univariate$BrentOptimizer.BrentOptimizer()
org/apache/commons/math/optimization/univariate/BrentOptimizer.java,46,org.apache.commons.math.optimization.univariate$BrentOptimizer.BrentOptimizer()
org/apache/commons/math/optimization/univariate/BrentOptimizer.java,62,"org.apache.commons.math.optimization.univariate$BrentOptimizer.optimize(UnivariateRealFunction,GoalType,double,double,double)"
org/apache/commons/math/optimization/univariate/BrentOptimizer.java,65,"org.apache.commons.math.optimization.univariate$BrentOptimizer.optimize(UnivariateRealFunction,GoalType,double,double)"
org/apache/commons/math/optimization/univariate/BrentOptimizer.java,94,"org.apache.commons.math.optimization.univariate$BrentOptimizer.localMin(boolean,UnivariateRealFunction,GoalType,double,double,double,double,double)"
org/apache/commons/math/optimization/univariate/BrentOptimizer.java,119,"org.apache.commons.math.optimization.univariate$BrentOptimizer.localMin(boolean,UnivariateRealFunction,GoalType,double,double,double,double,double)"
org/apache/commons/math/optimization/univariate/BrentOptimizer.java,126,"org.apache.commons.math.optimization.univariate$BrentOptimizer.localMin(boolean,UnivariateRealFunction,GoalType,double,double,double,double,double)"
org/apache/commons/math/optimization/univariate/BrentOptimizer.java,200,"org.apache.commons.math.optimization.univariate$BrentOptimizer.localMin(boolean,UnivariateRealFunction,GoalType,double,double,double,double,double)"
org/apache/commons/math/optimization/univariate/BrentOptimizer.java,238,"org.apache.commons.math.optimization.univariate$BrentOptimizer.localMin(boolean,UnivariateRealFunction,GoalType,double,double,double,double,double)"
org/apache/commons/math/optimization/univariate/BrentOptimizer.java,241,"org.apache.commons.math.optimization.univariate$BrentOptimizer.localMin(boolean,UnivariateRealFunction,GoalType,double,double,double,double,double)"
org/apache/commons/math/optimization/univariate/BrentOptimizer.java,243,"org.apache.commons.math.optimization.univariate$BrentOptimizer.localMin(boolean,UnivariateRealFunction,GoalType,double,double,double,double,double)"
