rank;signature;path;startLine;endLine;score
1;org.jsoup.nodes$Document.Document(String);org/jsoup/nodes/Document.java;20;28;0.9993272034088361
2;org.jsoup.nodes$Element.Element(Tag,String);org/jsoup/nodes/Element.java;44;54;0.9992150706436421
3;org.jsoup.parser$Tag.valueOf(String);org/jsoup/parser/Tag.java;38;61;0.9991029378784481
4;org.jsoup.helper$Validate.notNull(Object);org/jsoup/helper/Validate.java;10;17;0.9987665395828661
5;org.jsoup.helper$Validate.notEmpty(String);org/jsoup/helper/Validate.java;86;93;0.9986544068176721
6;org.jsoup.nodes$Element.Element(Tag,String,Attributes);org/jsoup/nodes/Element.java;28;42;0.9983180085220902
7;org.jsoup.nodes$Node.Node(String,Attributes);org/jsoup/nodes/Node.java;26;38;0.9979816102265082
8;org.jsoup.parser$Tag.Tag(String);org/jsoup/parser/Tag.java;25;27;0.9936084323839426
9;org.jsoup.parser$Tag.register(Tag);org/jsoup/parser/Tag.java;256;261;0.9931599013231667
19;org.jsoup$Jsoup.clean(String,String,Whitelist);org/jsoup/Jsoup.java;152;168;0.9874411302982732
266;org.jsoup.parser$TreeBuilder.insert(String);org/jsoup/parser/TreeBuilder.java;186;190;0.9095088584884503
270;org.jsoup.parser$TreeBuilder.insert(Token.Character);org/jsoup/parser/TreeBuilder.java;214;222;0.9078268670105405
289;org.jsoup.parser$TreeBuilder.resetInsertionMode();org/jsoup/parser/TreeBuilder.java;379;427;0.9010989010989011
314;org.jsoup.parser$TreeBuilder.parseFragment(String,Element,String);org/jsoup/parser/TreeBuilder.java;57;95;0.89123121776183
326;org.jsoup.parser$TreeBuilderState.process(Token,TreeBuilder);org/jsoup/parser/TreeBuilderState.java;95;158;0.8814756671899528
335;org.jsoup.helper$DataUtil.parseByteData(ByteBuffer,String,String);org/jsoup/helper/DataUtil.java;61;87;0.8570307243776631
629;org.jsoup.nodes.Document$OutputSettings.OutputSettings();org/jsoup/nodes/Document.java;214;214;0.14644539134335052
