corpus_id;path;startLine;endLine
org.jsoup$Jsoup.clean(String,Whitelist);org/jsoup/Jsoup.java;204;216
org.jsoup.helper$HttpConnection.url(String);org/jsoup/helper/HttpConnection.java;96;104
org.jsoup.helper$Validate.notEmpty(String);org/jsoup/helper/Validate.java;86;93
org.jsoup.helper$Validate.notEmpty(String,String);org/jsoup/helper/Validate.java;95;103
org.jsoup.nodes$Attributes.put(String,String);org/jsoup/nodes/Attributes.java;70;78
org.jsoup.nodes$BooleanAttribute.BooleanAttribute(String);org/jsoup/nodes/BooleanAttribute.java;7;13
org.jsoup.nodes$Element.attr(String,String);org/jsoup/nodes/Element.java;132;141
org.jsoup.nodes$Entities.getByName(String);org/jsoup/nodes/Entities.java;114;128
org.jsoup.nodes$Entities.load(EscapeMode,String,int);org/jsoup/nodes/Entities.java;293;347
org.jsoup.parser$HtmlTreeBuilderState.process(Token,HtmlTreeBuilder);org/jsoup/parser/HtmlTreeBuilderState.java;13;34
org.jsoup.parser.Token$Tag.newAttribute();org/jsoup/parser/Token.java;100;122
org.jsoup.parser$Tokeniser.consumeCharacterReference(Character,boolean);org/jsoup/parser/Tokeniser.java;131;198
org.jsoup.parser$TreeBuilder.runParser();org/jsoup/parser/TreeBuilder.java;47;56
org.jsoup.safety$Whitelist.basic();org/jsoup/safety/Whitelist.java;92;125
org.jsoup.safety$Whitelist.addEnforcedAttribute(String,String,String);org/jsoup/safety/Whitelist.java;317;349
org.jsoup.safety$Whitelist.addProtocols(String,String,String);org/jsoup/safety/Whitelist.java;394;438
org.jsoup.safety.Whitelist$AttributeValue.valueOf(String);org/jsoup/safety/Whitelist.java;595;597
org.jsoup.safety.Whitelist$AttributeValue.AttributeValue(String);org/jsoup/safety/Whitelist.java;591;593
