rank;signature;path;startLine;endLine;score
1;com.google.gson$Gson.getAdapter(TypeToken<T>);com/google/gson/Gson.java;384;431;0.8164965809277261
2;com.google.gson.internal.bind$JsonAdapterAnnotationTypeAdapterFactory.getTypeAdapter(ConstructorConstructor,Gson,TypeToken<?>,JsonAdapter);com/google/gson/internal/bind/JsonAdapterAnnotationTypeAdapterFactory.java;50;69;0.6324555320336759
3;com.google.gson.internal.bind$JsonAdapterAnnotationTypeAdapterFactory.create(Gson,TypeToken<T>);com/google/gson/internal/bind/JsonAdapterAnnotationTypeAdapterFactory.java;40;48;0.4472135954999579
4;com.google.gson$Gson.getDelegateAdapter(TypeAdapterFactory,TypeToken<T>);com/google/gson/Gson.java;433;504;0.4082482904638631
5;com.google.gson.reflect$TypeToken.get(Class<T>);com/google/gson/reflect/TypeToken.java;299;304;0.1889822365046136
6;com.google.gson$Gson.fromJson(JsonReader,Type);com/google/gson/Gson.java;861;898;0.09805806756909202
7;com.google.gson.internal$ConstructorConstructor.get(TypeToken<T>);com/google/gson/internal/ConstructorConstructor.java;55;95;0.08962214298964417
7;com.google.gson.internal$ConstructorConstructor.newDefaultConstructor(Class<? super T>);com/google/gson/internal/ConstructorConstructor.java;97;125;0.08962214298964417
9;com.google.gson.internal.bind$MapTypeAdapterFactory.create(Gson,TypeToken<T>);com/google/gson/internal/bind/MapTypeAdapterFactory.java;115;134;0.08362420100070908
12;com.google.gson$Gson.Gson();com/google/gson/Gson.java;151;191;0.0636929755298482
24;com.google.gson.internal.bind$CollectionTypeAdapterFactory.CollectionTypeAdapterFactory(ConstructorConstructor);com/google/gson/internal/bind/CollectionTypeAdapterFactory.java;39;41;0.05496497099293127
24;com.google.gson.internal.bind$JsonAdapterAnnotationTypeAdapterFactory.JsonAdapterAnnotationTypeAdapterFactory(ConstructorConstructor);com/google/gson/internal/bind/JsonAdapterAnnotationTypeAdapterFactory.java;36;38;0.05496497099293127
60;com.google.gson.internal.bind$MapTypeAdapterFactory.getKeyAdapter(Gson,Type);com/google/gson/internal/bind/MapTypeAdapterFactory.java;136;143;0.0
