rank;signature;path;startLine;endLine;score
1;scrapy.responsetypes$ResponseTypes.from_content_disposition(self,content_disposition);scrapy/responsetypes.py;60;66;0.9931614579771593
2;scrapy.responsetypes$ResponseTypes.from_filename(self,filename);scrapy/responsetypes.py;81;87;0.9928879162962456
3;scrapy.utils.python$to_unicode(text,encoding,errors);scrapy/utils/python.py;97;107;0.9928195308760173
4;scrapy.utils.python$to_native_str(text,encoding,errors);scrapy/utils/python.py;123;129;0.99227244751419
5;scrapy.responsetypes$ResponseTypes.from_mimetype(self,mimetype);scrapy/responsetypes.py;42;50;0.9921356766737331
15;scrapy.responsetypes$ResponseTypes.from_headers(self,headers);scrapy/responsetypes.py;68;79;0.9900157286466525
146;scrapy.commands.version$Command.run(self,args,opts);scrapy/commands/version.py;27;40;0.910004786979416
238;scrapy.core.downloader.webclient$ScrapyHTTPClientFactory.__init__(self,request,timeout);scrapy/core/downloader/webclient.py;103;135;0.8254120221568761
676;scrapy.http.response.text$TextResponse._declared_encoding(self);scrapy/http/response/text.py;56;58;0.6037064897763796
775;scrapy.log$msg(message,_level,**kw);scrapy/log.py;39;49;0.5548792997332969
1083;scrapy.utils.defer$mustbe_deferred(f,*args,**kw);scrapy/utils/defer.py;40;54;0.37782944676195035
1477;scrapy.xlib.tx.interfaces$IReactorProcess.spawnProcess(processProtocol,executable,args,env,path,uid,gid,usePTY,childFDs);scrapy/xlib/tx/interfaces.py;976;1058;0.08452437940231143
