Method,FR,AR,Top1,Top2,Top3,Top4,Top5,WE,InputTokens,CachedTokens,OutputTokens,CostUSD
Agent4LR-M1R1-M1R1-M1R1,13.0,13.0,0,0,0,0,0,0.631578947368421,6411,1536,874,0.000594
Agent4LR-M1R1-M1R1-M2R1,13.0,13.0,0,0,0,0,0,0.631578947368421,6411,1536,874,0.001048
Agent4LR-M1R1-M1R1-M2R2,13.0,13.0,0,0,0,0,0,0.631578947368421,6411,1536,983,0.001266
Agent4LR-M1R1-M1R1-M2R3,13.0,13.0,0,0,0,0,0,0.631578947368421,6411,1536,1571,0.002442
Agent4LR-M1R1-M1R1-M3R1,4.0,4.0,0,0,0,1,1,0.15789473684210525,6411,1536,874,0.003316
Agent4LR-M1R1-M2R1-M1R1,13.0,13.0,0,0,0,0,0,0.631578947368421,29187,5888,1064,0.005956
Agent4LR-M1R1-M2R1-M2R1,3.0,3.0,0,0,1,1,1,0.10526315789473684,29187,5888,1064,0.006681
Agent4LR-M1R1-M2R2-M1R1,13.0,13.0,0,0,0,0,0,0.631578947368421,24166,13568,1788,0.004863
Agent4LR-M1R1-M2R3-M1R1,13.0,13.0,0,0,0,0,0,0.631578947368421,25215,14848,6723,0.014682
Agent4LR-M1R1-M3R1-M1R1,13.0,13.0,0,0,0,0,0,0.631578947368421,27157,20608,1176,0.012210
Agent4LR-M1R1-M3R1-M3R1,13.0,13.0,0,0,0,0,0,0.631578947368421,27157,18688,1176,0.016169
Agent4LR-M2R1-M1R1-M1R1,13.0,13.0,0,0,0,0,0,0.631578947368421,23794,9600,766,0.001971
Agent4LR-M2R1-M1R1-M2R1,13.0,13.0,0,0,0,0,0,0.631578947368421,23794,9600,766,0.002576
Agent4LR-M2R1-M2R1-M1R1,13.0,13.0,0,0,0,0,0,0.631578947368421,25668,1408,780,0.006983
Agent4LR-M2R1-M2R1-M2R1,2.0,2.0,0,1,1,1,1,0.05263157894736842,25668,1408,780,0.007660
Agent4LR-M2R1-M2R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,25668,1408,1049,0.008198
Agent4LR-M2R1-M2R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,25668,1408,2562,0.011224
Agent4LR-M2R1-M2R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,25668,1408,780,0.011046
Agent4LR-M2R1-M2R2-M2R1,2.0,2.0,0,1,1,1,1,0.05263157894736842,22614,3072,1762,0.008486
Agent4LR-M2R1-M2R3-M2R1,2.0,2.0,0,1,1,1,1,0.05263157894736842,25936,9984,3650,0.011538
Agent4LR-M2R1-M3R1-M2R1,2.0,2.0,0,1,1,1,1,0.05263157894736842,24852,13952,869,0.016053
Agent4LR-M2R1-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,24852,13952,869,0.019309
Agent4LR-M2R2-M1R1-M1R1,13.0,13.0,0,0,0,0,0,0.631578947368421,5961,0,1099,0.002516
Agent4LR-M2R2-M1R1-M2R2,13.0,13.0,0,0,0,0,0,0.631578947368421,5961,0,1296,0.003334
Agent4LR-M2R2-M1R1-M2R3,13.0,13.0,0,0,0,0,0,0.631578947368421,5961,0,1383,0.003508
Agent4LR-M2R2-M1R1-M3R1,13.0,13.0,0,0,0,0,0,0.631578947368421,5961,0,1099,0.005058
Agent4LR-M2R2-M2R1-M2R1,3.0,3.0,0,0,1,1,1,0.10526315789473684,26236,1664,1284,0.008753
Agent4LR-M2R2-M2R2-M2R2,13.0,13.0,0,0,0,0,0,0.631578947368421,17122,6656,1996,0.006775
Agent4LR-M2R2-M2R2-M2R3,13.0,13.0,0,0,0,0,0,0.631578947368421,17122,6656,2426,0.007635
