corpus_id;path;startLine;endLine
examples.training.pretrain_kb$main(vocab_path,model,output_dir,n_iter);examples/training/pretrain_kb.py;34;122
examples.training.train_tagger$main(lang,output_dir,n_iter);examples/training/train_tagger.py;42;89
spacy._ml$create_default_optimizer(ops,**cfg);spacy/_ml.py;49;59
spacy._ml$link_vectors_to_models(vocab);spacy/_ml.py;284;309
spacy._ml$Tok2Vec(width,embed_size,**kwargs);spacy/_ml.py;319;394
spacy._ml$build_tagger_model(nr_class,**cfg);spacy/_ml.py;561;584
spacy.cli.debug_data$debug_data(lang,train_path,dev_path,base_model,pipeline,ignore_warnings,verbose,no_format);spacy/cli/debug_data.py;25;504
spacy.cli.init_model$init_model(lang,output_dir,freqs_loc,clusters_loc,jsonl_loc,vectors_loc,prune_vectors,vectors_name,model_name);spacy/cli/init_model.py;30;100
spacy.cli.pretrain$pretrain(texts_loc,vectors_model,output_dir,width,depth,embed_rows,loss_func,use_vectors,dropout,n_iter,batch_size,max_length,min_length,seed,n_save_every,init_tok2vec,epoch_start);spacy/cli/pretrain.py;26;236
spacy.cli.train$train(lang,output_path,train_path,dev_path,raw_text,base_model,pipeline,vectors,n_iter,n_early_stopping,n_examples,use_gpu,version,meta_path,init_tok2vec,parser_multitasks,entity_multitasks,noise_level,orth_variant_level,eval_beam_widths,gold_preproc,learn_tokens,textcat_multilabel,textcat_arch,textcat_positive_label,verbose,debug);spacy/cli/train.py;23;487
spacy.displacy$render(docs,style,page,minify,jupyter,options,manual);spacy/displacy/__init__.py;21;61
spacy.glossary$explain(term);spacy/glossary.py;5;17
spacy.lang.en$_return_en(_);spacy/lang/en/__init__.py;19;20
spacy.lang.es.lex_attrs$like_num(text);spacy/lang/es/lex_attrs.py;44;56
spacy.lang.id.lex_attrs$like_num(text);spacy/lang/id/lex_attrs.py;41;57
