corpus_id;path;startLine;endLine
com.google.javascript.jscomp$Compiler.normalize();com/google/javascript/jscomp/Compiler.java;1372;1378
com.google.javascript.jscomp$ConcreteType.getFunctions();com/google/javascript/jscomp/ConcreteType.java;173;180
com.google.javascript.jscomp$CrossModuleMethodMotion.moveMethods(Collection<NameInfo>);com/google/javascript/jscomp/CrossModuleMethodMotion.java;90;176
com.google.javascript.jscomp$DefaultPassConfig.getChecks();com/google/javascript/jscomp/DefaultPassConfig.java;146;290
com.google.javascript.jscomp$InstrumentFunctions.InstrumentFunctions(AbstractCompiler,FunctionNames,String,String,Readable);com/google/javascript/jscomp/InstrumentFunctions.java;71;122
com.google.javascript.jscomp$NodeUtil.containsFunctionDeclaration(Node);com/google/javascript/jscomp/NodeUtil.java;774;779
com.google.javascript.jscomp$Normalize.removeDuplicateDeclarations(Node);com/google/javascript/jscomp/Normalize.java;495;504
com.google.javascript.jscomp$ProcessClosurePrimitives.visit(NodeTraversal,Node,Node);com/google/javascript/jscomp/ProcessClosurePrimitives.java;149;236
com.google.javascript.jscomp.ProcessClosurePrimitives$ProvidedName.replace();com/google/javascript/jscomp/ProcessClosurePrimitives.java;737;806
com.google.javascript.rhino$Node.propToString(int);com/google/javascript/rhino/Node.java;176;241
com.google.javascript.rhino$Node.getSortedPropTypes();com/google/javascript/rhino/Node.java;802;816
com.google.javascript.rhino$Node.toString();com/google/javascript/rhino/Node.java;870;873
com.google.javascript.rhino$Node.toString(StringBuilder,boolean,boolean,boolean);com/google/javascript/rhino/Node.java;888;1001
com.google.javascript.rhino$Node.toStringTree();com/google/javascript/rhino/Node.java;1004;1006
com.google.javascript.rhino$Node.toStringTreeImpl();com/google/javascript/rhino/Node.java;1008;1016
com.google.javascript.rhino$Node.appendStringTree(Appendable);com/google/javascript/rhino/Node.java;1018;1020
com.google.javascript.rhino$Node.toStringTreeHelper(Node,int,Appendable);com/google/javascript/rhino/Node.java;1022;1037
com.google.javascript.rhino$Node.checkTreeEquals(Node);com/google/javascript/rhino/Node.java;1323;1335
com.google.javascript.rhino$ScriptOrFnNode.getBaseLineno();com/google/javascript/rhino/ScriptOrFnNode.java;69;69
