corpus_id;path;startLine;endLine
scrapy.commands.version$Command.run(self,args,opts);scrapy/commands/version.py;27;40
scrapy.core.downloader.webclient$ScrapyHTTPClientFactory.__init__(self,request,timeout);scrapy/core/downloader/webclient.py;103;135
scrapy.http.response.text$TextResponse._declared_encoding(self);scrapy/http/response/text.py;56;58
scrapy.log$msg(message,_level,**kw);scrapy/log.py;39;49
scrapy.responsetypes$ResponseTypes.from_mimetype(self,mimetype);scrapy/responsetypes.py;42;50
scrapy.responsetypes$ResponseTypes.from_content_disposition(self,content_disposition);scrapy/responsetypes.py;60;66
scrapy.responsetypes$ResponseTypes.from_headers(self,headers);scrapy/responsetypes.py;68;79
scrapy.responsetypes$ResponseTypes.from_filename(self,filename);scrapy/responsetypes.py;81;87
scrapy.utils.defer$mustbe_deferred(f,*args,**kw);scrapy/utils/defer.py;40;54
scrapy.utils.python$to_unicode(text,encoding,errors);scrapy/utils/python.py;97;107
scrapy.utils.python$to_native_str(text,encoding,errors);scrapy/utils/python.py;123;129
scrapy.xlib.tx.interfaces$IReactorProcess.spawnProcess(processProtocol,executable,args,env,path,uid,gid,usePTY,childFDs);scrapy/xlib/tx/interfaces.py;976;1058
