corpus_id;path;startLine;endLine
pandas.core.arrays.base$ExtensionArray._values_for_argsort(self);pandas/core/arrays/base.py;414;429
pandas.core.arrays.base$ExtensionArray.take(self,indices,allow_fill,fill_value);pandas/core/arrays/base.py;764;853
pandas.core.arrays.categorical$Categorical.astype(self,dtype,copy);pandas/core/arrays/categorical.py;502;526
pandas.core.arrays.categorical$Categorical.__array__(self,dtype);pandas/core/arrays/categorical.py;1315;1334
pandas.core.arrays.categorical$Categorical.__len__(self);pandas/core/arrays/categorical.py;1944;1948
pandas.core.arrays.categorical$_convert_to_list_like(list_like);pandas/core/arrays/categorical.py;2665;2676
pandas.core.arrays.datetimelike$DatetimeLikeArrayMixin._from_factorized(cls,values,original);pandas/core/arrays/datetimelike.py;602;604
pandas.core.arrays.datetimes$maybe_convert_dtype(data,copy);pandas/core/arrays/datetimes.py;2083;2139
pandas.core.arrays.interval$IntervalArray._from_sequence(cls,scalars,dtype,copy);pandas/core/arrays/interval.py;238;240
pandas.core.arrays.interval$IntervalArray._from_factorized(cls,values,original);pandas/core/arrays/interval.py;242;249
pandas.core.arrays.interval$IntervalArray.astype(self,dtype,copy);pandas/core/arrays/interval.py;603;645
pandas.core.generic$NDFrame.astype(self,dtype,copy,errors);pandas/core/generic.py;5779;5920
pandas.io.parsers$ParserBase._cast_types(self,values,cast_type,column);pandas/io/parsers.py;1810;1866
