Method,FR,AR,Top1,Top2,Top3,Top4,Top5,WE,InputTokens,CachedTokens,OutputTokens,CostUSD
Agent4LR-M1R1-M1R1-M1R1,10.0,10.0,0,0,0,0,0,0.6923076923076923,26270,1152,730,0.001548
Agent4LR-M1R1-M1R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,26270,1152,730,0.002455
Agent4LR-M1R1-M1R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,26270,1152,951,0.002897
Agent4LR-M1R1-M1R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,26270,1152,1959,0.004913
Agent4LR-M1R1-M1R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,26270,1152,730,0.006988
Agent4LR-M1R1-M2R1-M1R1,10.0,10.0,0,0,0,0,0,0.6923076923076923,55949,9600,780,0.011105
Agent4LR-M1R1-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,55949,6912,780,0.012989
Agent4LR-M1R1-M2R2-M1R1,4.0,4.0,0,0,0,1,1,0.23076923076923078,18506,1152,913,0.004364
Agent4LR-M1R1-M2R3-M1R1,10.0,10.0,0,0,0,0,0,0.6923076923076923,30557,1664,3451,0.012005
Agent4LR-M1R1-M3R1-M1R1,10.0,10.0,0,0,0,0,0,0.6923076923076923,51930,21888,800,0.031209
Agent4LR-M1R1-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,51930,21888,800,0.042269
Agent4LR-M2R1-M1R1-M1R1,10.0,10.0,0,0,0,0,0,0.6923076923076923,31302,0,511,0.002365
Agent4LR-M2R1-M1R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,31302,0,511,0.003357
Agent4LR-M2R1-M2R1-M1R1,9.5,9.5,0,0,0,0,0,0.6538461538461539,47678,13696,525,0.008431
Agent4LR-M2R1-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,47678,13696,525,0.009888
Agent4LR-M2R1-M2R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,47678,13696,822,0.010482
Agent4LR-M2R1-M2R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,47678,13696,1789,0.012416
Agent4LR-M2R1-M2R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,47678,13696,525,0.017174
Agent4LR-M2R1-M2R2-M2R1,1.0,1.0,1,1,1,1,1,0.0,25724,0,1055,0.008541
Agent4LR-M2R1-M2R3-M2R1,1.0,1.0,1,1,1,1,1,0.0,33877,17152,3834,0.012278
Agent4LR-M2R1-M3R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,46650,28544,567,0.025279
Agent4LR-M2R1-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,46650,29184,567,0.028175
Agent4LR-M2R2-M1R1-M1R1,10.0,10.0,0,0,0,0,0,0.6923076923076923,7131,0,949,0.002346
Agent4LR-M2R2-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,57936,7424,1159,0.015132
Agent4LR-M2R2-M2R2-M2R2,1.0,1.0,1,1,1,1,1,0.0,25278,2688,1687,0.009089
Agent4LR-M2R2-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,33943,10496,1107,0.033643
Agent4LR-M2R3-M1R1-M1R1,10.0,10.0,0,0,0,0,0,0.6923076923076923,6167,1152,1247,0.002857
Agent4LR-M2R3-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,50793,4864,1428,0.014460
Agent4LR-M2R3-M2R3-M2R3,1.0,1.0,1,1,1,1,1,0.0,40500,11776,12170,0.031815
Agent4LR-M2R3-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,49408,28928,1490,0.033580
Agent4LR-M3R1-M1R1-M1R1,10.0,10.0,0,0,0,0,0,0.6923076923076923,10375,0,888,0.009600
Agent4LR-M3R1-M1R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,10375,0,888,0.012957
Agent4LR-M3R1-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,21303,0,938,0.014474
Agent4LR-M3R1-M2R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,21303,4992,938,0.014279
Agent4LR-M3R1-M2R2-M3R1,1.0,1.0,1,1,1,1,1,0.0,16027,0,1502,0.019451
Agent4LR-M3R1-M2R3-M3R1,1.0,1.0,1,1,1,1,1,0.0,38160,4608,5345,0.034108
Agent4LR-M3R1-M3R1-M1R1,9.5,9.5,0,0,0,0,0,0.6538461538461539,21303,1152,938,0.028208
Agent4LR-M3R1-M3R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,21303,6144,938,0.028169
Agent4LR-M3R1-M3R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,21303,1152,1377,0.030170
Agent4LR-M3R1-M3R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,21303,1152,1356,0.030128
Agent4LR-M3R1-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,21303,3072,938,0.032553
