rank;signature;path;startLine;endLine;score
1;scrapy.exporters$PythonItemExporter._configure(self,options,dont_fail);scrapy/exporters.py;257;263;1.0
2;scrapy.settings$BaseSettings.update(self,values,priority);scrapy/settings/__init__.py;286;317;0.945079567680132
3;scrapy.utils.deprecate$create_deprecated_class(name,new_class,clsdict,warn_category,warn_once,old_class_path,new_class_path,subclass_warn_message,instance_warn_message);scrapy/utils/deprecate.py;15;117;0.9038814488446881
4;scrapy.linkextractors.lxmlhtml$LxmlParserLinkExtractor._extract_links(self,selector,response_url,response_encoding,base_url);scrapy/linkextractors/lxmlhtml.py;46;65;0.808746641566835
5;scrapy.crawler$CrawlerRunner._create_crawler(self,spidercls);scrapy/crawler.py;181;184;0.6855769043457804
24;scrapy.exporters$PythonItemExporter._serialize_value(self,value);scrapy/exporters.py;269;279;0.6266808207014064
24;scrapy.exporters$PythonItemExporter.export_item(self,item);scrapy/exporters.py;286;290;0.6266808207014064
226;scrapy.exporters$PythonItemExporter._serialize_dict(self,value);scrapy/exporters.py;281;284;0.0
226;scrapy.exporters$PythonItemExporter.serialize_field(self,field,name,value);scrapy/exporters.py;265;267;0.0
226;scrapy.utils.python$to_unicode(text,encoding,errors);scrapy/utils/python.py;97;107;0.0
