corpus_id;path;startLine;endLine
black$Err.__init__(self,e);black.py;127;128
black$main(ctx,code,line_length,target_version,check,diff,color,fast,pyi,py36,skip_string_normalization,quiet,verbose,include,exclude,src,config);black.py;335;564
black$reformat_many(sources,fast,write_back,mode,report);black.py;612;636
black$schedule_formatting(sources,fast,write_back,mode,report,loop,executor);black.py;639;707
black$Line.is_decorator(self);black.py;1391;1394
black$make_comment(content);black.py;2560;2576
black$StringParser.__init__(self);black.py;4295;4297
black$convert_one_fmt_off_pair(node);black.py;5166;5217
black$gen_python_files_in_dir(path,root,include,exclude,report,gitignore);black.py;5696;5750
black$find_project_root(srcs);black.py;5753;5780
black$patch_click();black.py;6320;6339
blackd$make_app();blackd.py;58;73
blackd$handle(request,executor);blackd.py;76;149
