corpus_id;path;startLine;endLine
pandas._testing$assert_attr_equal(attr,left,right,obj);pandas/_testing.py;745;786
pandas._testing$raise_assert_detail(obj,message,left,right,diff);pandas/_testing.py;907;929
pandas.core.frame$DataFrame._ixs(self,i,axis);pandas/core/frame.py;2720;2756
pandas.core.frame$DataFrame.__getitem__(self,key);pandas/core/frame.py;2758;2813
pandas.core.frame$DataFrame.__setitem__(self,key,value);pandas/core/frame.py;2916;2932
pandas.core.frame$DataFrame._combine_frame(self,other,func,fill_value,level);pandas/core/frame.py;5344;5369
pandas.core.frame$DataFrame._combine_match_index(self,other,func);pandas/core/frame.py;5371;5381
pandas.core.frame$DataFrame.combine(self,other,func,fill_value,overwrite);pandas/core/frame.py;5401;5568
pandas.core.frame$DataFrame.combine_first(self,other);pandas/core/frame.py;5570;5643
pandas.core.frame$DataFrame.append(self,other,ignore_index,verify_integrity,sort);pandas/core/frame.py;7010;7148
pandas.core.indexes.api$union_indexes(indexes,sort);pandas/core/indexes/api.py;161;230
pandas.core.indexes.api$_sanitize_and_check(indexes);pandas/core/indexes/api.py;233;269
pandas.core.indexes.base$Index._get_reconciled_name_object(self,other);pandas/core/indexes/base.py;2415;2424
pandas.core.ops$_maybe_match_name(a,b);pandas/core/ops/__init__.py;121;153
pandas.core.ops$_combine_series_frame(left,right,func,axis);pandas/core/ops/__init__.py;593;615
pandas.core.ops.missing$mask_zero_div_zero(x,y,result);pandas/core/ops/missing.py;73;133
pandas.core.reshape.concat$concat(objs,axis,join,ignore_index,keys,levels,names,verify_integrity,sort,copy);pandas/core/reshape/concat.py;31;44
