corpus_id;path;startLine;endLine
org.apache.commons.jxpath$JXPathContext.selectNodes(String);org/apache/commons/jxpath/JXPathContext.java;678;692
org.apache.commons.jxpath.ri$InfoSetUtil.doubleValue(Object);org/apache/commons/jxpath/ri/InfoSetUtil.java;97;129
org.apache.commons.jxpath.ri$JXPathCompiledExpression.iterate(JXPathContext);org/apache/commons/jxpath/ri/JXPathCompiledExpression.java;92;95
org.apache.commons.jxpath.ri$JXPathCompiledExpression.iteratePointers(JXPathContext);org/apache/commons/jxpath/ri/JXPathCompiledExpression.java;102;105
org.apache.commons.jxpath.ri$JXPathContextReferenceImpl.removeAll(String,Expression);org/apache/commons/jxpath/ri/JXPathContextReferenceImpl.java;661;688
org.apache.commons.jxpath.ri.axes$SimplePathInterpreter.doStepPredicatesStandard(EvalContext,NodePointer,Step[],int);org/apache/commons/jxpath/ri/axes/SimplePathInterpreter.java;359;439
org.apache.commons.jxpath.ri.compiler$CoreOperation.compute(EvalContext);org/apache/commons/jxpath/ri/compiler/CoreOperation.java;55;57
org.apache.commons.jxpath.ri.compiler$CoreOperationAdd.computeValue(EvalContext);org/apache/commons/jxpath/ri/compiler/CoreOperationAdd.java;38;44
org.apache.commons.jxpath.ri.compiler$CoreOperationLessThanOrEqual.evaluateCompare(int);org/apache/commons/jxpath/ri/compiler/CoreOperationLessThanOrEqual.java;37;39
org.apache.commons.jxpath.ri.compiler$CoreOperationRelationalExpression.compute(Object,Object);org/apache/commons/jxpath/ri/compiler/CoreOperationRelationalExpression.java;65;99
org.apache.commons.jxpath.ri.compiler$CoreOperationRelationalExpression.containsMatch(Iterator,Object);org/apache/commons/jxpath/ri/compiler/CoreOperationRelationalExpression.java;116;130
org.apache.commons.jxpath.ri.compiler$Expression.iterate(EvalContext);org/apache/commons/jxpath/ri/compiler/Expression.java;89;103
org.apache.commons.jxpath.ri.compiler$ExpressionPath.expressionPath(EvalContext,boolean);org/apache/commons/jxpath/ri/compiler/ExpressionPath.java;143;195
org.apache.commons.jxpath.ri.compiler$VariableReference.compute(EvalContext);org/apache/commons/jxpath/ri/compiler/VariableReference.java;60;62
org.apache.commons.jxpath.ri.model$VariablePointer.getImmediateNode();org/apache/commons/jxpath/ri/model/VariablePointer.java;92;96
org.apache.commons.jxpath.ri.model$VariablePointer.setIndex(int);org/apache/commons/jxpath/ri/model/VariablePointer.java;116;119
org.apache.commons.jxpath.ri.model$VariablePointer.getLength();org/apache/commons/jxpath/ri/model/VariablePointer.java;141;147
org.apache.commons.jxpath.ri.model$VariablePointerFactory.createNodePointer(QName,Object,Locale);org/apache/commons/jxpath/ri/model/VariablePointerFactory.java;68;85
org.apache.commons.jxpath.ri.model.dynabeans$StrictLazyDynaBeanPointerFactory.getOrder();org/apache/commons/jxpath/ri/model/dynabeans/StrictLazyDynaBeanPointerFactory.java;80;82
